data,cod_artista,fonte,valor_rendimento
2011-8-14,6,RÁDIOS AM/FM,37.58
2015-1-13,3,SPOTIFY,72.24
2015-7-14,10,SHOWS AO VIVO,54.8
2017-12-28,7,RÁDIOS AM/FM,46.04
2016-10-10,5,RÁDIOS AM/FM,19.85
2018-5-1,10,SONORIZAÇÃO AMBIENTAL,41.62
2020-8-23,4,RÁDIOS AM/FM,84.11
2017-9-21,7,RÁDIOS AM/FM,63.48
2015-10-1,12,SHOWS AO VIVO,4.43
2011-10-20,8,RÁDIOS AM/FM,90.83
2015-3-16,10,YOUTUBE,45.8
2018-6-1,5,YOUTUBE,27.21
2017-7-9,1,SPOTIFY,55.14
2018-11-19,1,RÁDIOS AM/FM,0.85
2013-4-2,2,TV GLOBO,25.72
2013-11-9,9,SHOWS AO VIVO,69.67
2016-5-11,1,SPOTIFY,56.57
2014-12-18,7,SPOTIFY,66.52
2016-10-16,13,YOUTUBE,64.6
2011-11-8,5,SPOTIFY,31.55
2012-2-5,10,RÁDIOS AM/FM,25.89
2018-10-5,1,SHOWS AO VIVO,31.21
2013-4-21,5,SPOTIFY,96.05
2013-11-9,11,YOUTUBE,65.35
2012-2-9,9,SPOTIFY,71.51
2011-5-8,4,SPOTIFY,64.8
2015-10-26,12,SHOWS AO VIVO,90.61
2019-7-14,11,RÁDIOS AM/FM,88.27
2020-7-25,5,YOUTUBE,39.9
2017-7-26,2,YOUTUBE,69.46
2018-9-16,3,SHOWS AO VIVO,17.42
2013-8-16,5,RÁDIOS AM/FM,24.83
2010-4-13,2,SHOWS AO VIVO,16.37
2010-7-27,1,SPOTIFY,47.57
2013-2-17,9,SHOWS AO VIVO,39.86
2012-9-3,2,SPOTIFY,99.01
2014-10-19,4,YOUTUBE,79.54
2012-4-1,9,SHOWS AO VIVO,62.92
2019-12-9,6,SPOTIFY,78.96
2017-11-27,9,YOUTUBE,60.7
2010-11-25,7,YOUTUBE,82.87
2016-8-26,6,TV GLOBO,58.27
2010-9-6,9,TV GLOBO,73.43
2010-9-7,12,SHOWS AO VIVO,92.4
2015-8-9,1,SONORIZAÇÃO AMBIENTAL,70.74
2011-10-25,10,SPOTIFY,77.97
2021-11-14,13,TV GLOBO,78.32
2019-1-16,9,YOUTUBE,30.4
2017-8-1,8,YOUTUBE,8.46
2018-2-6,1,SPOTIFY,72.98
2018-12-17,4,YOUTUBE,92.57
2014-2-17,7,SPOTIFY,2.73
2012-12-16,1,RÁDIOS AM/FM,90.82
2011-8-11,3,YOUTUBE,54.45
2012-2-10,4,SHOWS AO VIVO,45.67
2015-12-17,11,RÁDIOS AM/FM,29.11
2012-6-19,13,SPOTIFY,38.53
2015-3-27,4,SONORIZAÇÃO AMBIENTAL,55.81
2013-2-14,4,TV GLOBO,68.78
2017-11-21,7,SHOWS AO VIVO,65.15
2012-4-1,1,SPOTIFY,35.55
2019-2-17,10,YOUTUBE,52.96
2020-10-22,7,RÁDIOS AM/FM,38.94
2015-6-6,5,RÁDIOS AM/FM,24.43
2014-7-28,13,TV GLOBO,18.81
2014-6-28,6,SHOWS AO VIVO,33.05
2020-12-23,5,SHOWS AO VIVO,39.84
2014-7-10,5,RÁDIOS AM/FM,36.43
2018-3-20,7,TV GLOBO,11.81
2011-7-21,7,RÁDIOS AM/FM,15.14
2016-4-25,13,TV GLOBO,76.13
2017-3-21,9,SONORIZAÇÃO AMBIENTAL,35.62
2012-12-9,11,YOUTUBE,58.28
2010-2-4,9,YOUTUBE,31.97
2011-6-12,13,SPOTIFY,70.23
2010-5-27,3,SHOWS AO VIVO,34.76
2015-8-12,5,SPOTIFY,66.01
2011-2-27,12,SPOTIFY,76.69
2020-11-20,11,SPOTIFY,41.93
2014-11-20,13,SPOTIFY,69.11
2016-7-10,8,SPOTIFY,89.25
2021-10-1,10,TV GLOBO,20.24
2014-7-3,13,SPOTIFY,2.12
2019-7-27,2,TV GLOBO,30.47
2011-9-4,8,SONORIZAÇÃO AMBIENTAL,85.8
2020-5-11,11,TV GLOBO,64.49
2017-6-6,8,TV GLOBO,65.75
2015-5-26,13,YOUTUBE,27.08
2011-9-24,11,SHOWS AO VIVO,13.49
2013-5-11,9,SPOTIFY,72.28
2021-3-7,3,YOUTUBE,21.15
2020-11-25,9,SPOTIFY,24.67
2010-11-2,9,SHOWS AO VIVO,14.0
2020-5-13,9,SPOTIFY,56.34
2019-1-14,3,RÁDIOS AM/FM,46.64
2013-5-23,7,SPOTIFY,89.09
2016-9-20,13,SPOTIFY,74.7
2020-3-27,5,YOUTUBE,29.92
2021-10-27,11,SPOTIFY,77.76
2018-4-15,6,SHOWS AO VIVO,13.5
2015-11-25,13,RÁDIOS AM/FM,54.54
2011-1-13,13,SHOWS AO VIVO,71.23
2015-7-7,3,TV GLOBO,83.55
2021-12-28,11,SHOWS AO VIVO,15.72
2021-3-13,5,SPOTIFY,44.66
2016-3-8,10,RÁDIOS AM/FM,54.63
2011-11-4,8,SPOTIFY,5.48
2014-7-18,5,RÁDIOS AM/FM,86.01
2015-12-16,10,SHOWS AO VIVO,84.78
2014-8-12,11,RÁDIOS AM/FM,20.52
2011-9-2,8,SHOWS AO VIVO,16.95
2015-11-8,5,SPOTIFY,4.92
2014-2-1,7,SPOTIFY,56.31
2014-7-8,9,SPOTIFY,89.84
2011-12-25,7,YOUTUBE,23.6
2021-9-10,1,SHOWS AO VIVO,2.37
2020-10-5,1,SPOTIFY,49.05
2015-8-6,2,SPOTIFY,50.83
2017-3-1,3,SPOTIFY,64.28
2018-9-20,9,SHOWS AO VIVO,24.06
2018-1-26,4,SHOWS AO VIVO,41.82
2021-6-21,8,SHOWS AO VIVO,89.59
2013-8-8,13,SHOWS AO VIVO,97.97
2021-6-20,1,SHOWS AO VIVO,25.56
2010-3-9,12,SHOWS AO VIVO,61.98
2017-8-15,3,SPOTIFY,34.75
2010-1-2,6,YOUTUBE,46.5
2014-12-1,11,RÁDIOS AM/FM,47.1
2021-7-3,1,SPOTIFY,54.55
2019-6-20,7,SPOTIFY,49.76
2011-7-12,8,SONORIZAÇÃO AMBIENTAL,61.92
2015-6-19,4,SHOWS AO VIVO,95.84
2011-10-13,9,YOUTUBE,83.22
2019-9-24,4,SHOWS AO VIVO,61.71
2016-4-9,2,SHOWS AO VIVO,22.47
2013-4-1,9,SHOWS AO VIVO,31.33
2013-5-13,3,RÁDIOS AM/FM,57.62
2018-5-13,13,SHOWS AO VIVO,17.7
2010-6-18,10,RÁDIOS AM/FM,83.2
2012-9-20,8,SPOTIFY,73.99
2017-1-24,9,RÁDIOS AM/FM,95.93
2018-10-4,3,TV GLOBO,99.81
2013-9-19,10,SPOTIFY,51.46
2016-12-23,13,SPOTIFY,3.67
2010-7-16,10,SHOWS AO VIVO,22.04
2015-11-27,4,SPOTIFY,18.72
2013-11-25,7,SHOWS AO VIVO,24.4
2021-2-5,6,YOUTUBE,55.7
2018-3-2,4,SONORIZAÇÃO AMBIENTAL,35.34
2015-9-22,3,SPOTIFY,32.34
2013-5-27,2,RÁDIOS AM/FM,67.09
2014-1-12,1,SHOWS AO VIVO,84.22
2014-9-1,9,SHOWS AO VIVO,77.71
2016-9-9,2,TV GLOBO,37.35
2014-2-9,7,RÁDIOS AM/FM,35.68
2020-1-23,3,TV GLOBO,42.14
2021-2-3,11,YOUTUBE,25.8
2016-12-2,3,SPOTIFY,25.49
2012-6-10,12,RÁDIOS AM/FM,75.26
2015-9-19,4,TV GLOBO,56.42
2020-12-26,13,TV GLOBO,1.38
2012-4-13,1,SHOWS AO VIVO,46.51
2011-10-5,4,SPOTIFY,20.23
2011-6-7,13,SPOTIFY,41.5
2011-2-19,2,SHOWS AO VIVO,25.93
2011-9-6,13,SPOTIFY,52.43
2021-12-2,11,SPOTIFY,9.13
2016-2-25,9,YOUTUBE,54.96
2016-2-3,5,SPOTIFY,71.77
2014-12-6,13,SHOWS AO VIVO,10.58
2013-9-24,12,SPOTIFY,57.47
2016-8-17,1,SPOTIFY,85.27
2012-9-1,2,SPOTIFY,51.38
2012-8-19,10,YOUTUBE,59.23
2011-9-12,6,SPOTIFY,39.97
2010-3-1,9,SPOTIFY,71.8
2015-12-6,12,TV GLOBO,38.26
2018-3-17,6,SPOTIFY,38.07
2015-2-21,1,RÁDIOS AM/FM,99.81
2012-4-13,6,RÁDIOS AM/FM,52.75
2010-5-27,8,TV GLOBO,80.68
2020-4-3,9,SPOTIFY,15.77
2010-7-2,4,SPOTIFY,19.56
2015-11-13,5,SPOTIFY,67.16
2016-12-27,3,RÁDIOS AM/FM,38.4
2019-11-28,6,SPOTIFY,67.44
2020-8-11,13,SPOTIFY,61.07
2011-4-20,7,SPOTIFY,21.86
2011-8-25,5,RÁDIOS AM/FM,78.89
2015-5-16,2,SHOWS AO VIVO,8.96
2013-4-24,5,YOUTUBE,2.13
2021-5-25,1,SPOTIFY,85.79
2019-1-4,13,SPOTIFY,52.25
2018-7-20,1,TV GLOBO,25.09
2015-5-16,4,YOUTUBE,39.8
2015-12-16,10,SPOTIFY,64.97
2015-9-20,3,RÁDIOS AM/FM,92.64
2016-1-10,13,RÁDIOS AM/FM,9.15
2020-11-3,1,SPOTIFY,24.6
2015-10-25,9,YOUTUBE,86.52
2020-12-11,7,SHOWS AO VIVO,75.01
2021-10-10,10,TV GLOBO,43.2
2011-11-23,3,TV GLOBO,19.19
2021-6-14,7,SHOWS AO VIVO,43.94
2014-9-9,5,SHOWS AO VIVO,56.62
2020-12-15,10,RÁDIOS AM/FM,70.67
2018-12-12,4,YOUTUBE,53.59
2018-10-10,1,SHOWS AO VIVO,36.08
2012-8-28,7,SHOWS AO VIVO,51.79
2013-12-12,7,YOUTUBE,33.77
2011-2-6,5,RÁDIOS AM/FM,74.05
2011-10-14,5,SHOWS AO VIVO,63.07
2021-4-15,8,SPOTIFY,47.99
2011-3-1,1,SPOTIFY,84.39
2014-12-24,5,SHOWS AO VIVO,78.24
2019-9-1,2,SPOTIFY,52.21
2015-8-2,6,SPOTIFY,20.93
2014-12-7,3,YOUTUBE,99.46
2013-8-24,8,TV GLOBO,69.2
2019-6-5,6,SHOWS AO VIVO,93.83
2021-8-14,5,SHOWS AO VIVO,48.1
2011-4-25,6,SHOWS AO VIVO,90.37
2015-8-9,1,TV GLOBO,89.06
2014-3-18,7,TV GLOBO,55.79
2019-7-7,3,YOUTUBE,19.11
2018-7-18,13,SPOTIFY,55.16
2013-10-6,6,RÁDIOS AM/FM,55.42
2020-10-23,9,SPOTIFY,54.54
2016-5-24,12,YOUTUBE,0.71
2012-4-28,13,SHOWS AO VIVO,72.95
2016-2-13,11,SPOTIFY,0.52
2014-6-22,4,SHOWS AO VIVO,65.39
2013-11-7,6,YOUTUBE,53.08
2013-6-26,7,SPOTIFY,66.56
2019-11-21,6,RÁDIOS AM/FM,97.17
2012-6-5,7,RÁDIOS AM/FM,52.19
2019-2-7,1,YOUTUBE,0.79
2020-10-6,9,RÁDIOS AM/FM,4.76
2019-9-11,6,SHOWS AO VIVO,75.23
2010-5-2,6,SPOTIFY,56.27
2012-3-21,7,SPOTIFY,99.36
2015-5-19,9,SHOWS AO VIVO,95.17
2010-2-23,3,SPOTIFY,83.56
2015-11-2,12,SHOWS AO VIVO,26.64
2010-8-14,8,YOUTUBE,42.48
2020-9-25,12,SHOWS AO VIVO,53.77
2019-5-6,6,SHOWS AO VIVO,15.51
2013-2-13,13,TV GLOBO,41.86
2015-7-2,10,RÁDIOS AM/FM,68.38
2016-4-13,4,SPOTIFY,14.89
2021-9-17,4,SHOWS AO VIVO,78.3
2010-7-27,12,SHOWS AO VIVO,64.22
2018-8-6,6,SHOWS AO VIVO,78.16
2021-3-9,4,SPOTIFY,0.86
2019-12-14,2,TV GLOBO,57.57
2014-5-24,10,SHOWS AO VIVO,78.87
2012-10-18,2,SHOWS AO VIVO,32.86
2013-10-6,9,YOUTUBE,6.59
2019-3-1,1,SHOWS AO VIVO,28.01
2016-2-20,13,SPOTIFY,4.01
2013-4-19,10,YOUTUBE,95.79
2010-9-20,4,RÁDIOS AM/FM,81.98
2019-5-26,6,SPOTIFY,65.26
2017-7-8,12,SHOWS AO VIVO,78.05
2013-1-28,8,TV GLOBO,8.98
2010-5-20,2,SHOWS AO VIVO,79.83
2018-5-10,9,SHOWS AO VIVO,21.43
2010-3-23,4,SHOWS AO VIVO,18.1
2014-1-2,3,SHOWS AO VIVO,83.29
2017-11-21,4,YOUTUBE,32.18
2015-8-12,8,RÁDIOS AM/FM,88.34
2011-3-4,6,SONORIZAÇÃO AMBIENTAL,41.82
2013-10-8,5,RÁDIOS AM/FM,56.0
2014-5-16,11,SPOTIFY,78.09
2014-7-11,12,SPOTIFY,17.73
2012-12-24,8,SPOTIFY,95.68
2010-5-9,4,SHOWS AO VIVO,76.57
2019-10-20,4,YOUTUBE,0.27
2020-3-8,10,SPOTIFY,52.29
2015-4-19,7,SPOTIFY,94.36
2015-5-27,1,SPOTIFY,52.55
2014-11-27,13,RÁDIOS AM/FM,88.61
2018-2-24,1,SPOTIFY,95.43
2014-5-6,1,SPOTIFY,74.75
2018-11-20,12,TV GLOBO,40.15
2010-4-28,6,SPOTIFY,58.28
2019-12-25,2,SHOWS AO VIVO,16.52
2019-1-20,13,RÁDIOS AM/FM,84.01
2015-1-20,8,SPOTIFY,62.95
2020-11-27,6,SPOTIFY,67.61
2013-6-18,11,SPOTIFY,69.6
2021-1-19,10,YOUTUBE,23.41
2012-4-6,7,RÁDIOS AM/FM,56.45
2016-10-18,7,SHOWS AO VIVO,60.81
2015-12-23,12,RÁDIOS AM/FM,22.3
2012-8-24,8,TV GLOBO,43.23
2010-3-5,2,SPOTIFY,54.14
2012-1-22,8,YOUTUBE,9.97
2010-5-14,12,TV GLOBO,4.91
2020-3-18,9,SHOWS AO VIVO,16.08
2010-4-15,11,RÁDIOS AM/FM,32.12
2015-5-25,8,RÁDIOS AM/FM,12.23
2016-3-8,8,SPOTIFY,84.1
2016-10-9,5,RÁDIOS AM/FM,86.76
2010-10-4,10,RÁDIOS AM/FM,66.19
2011-9-23,5,SPOTIFY,75.58
2011-11-22,10,SPOTIFY,19.03
2012-8-27,10,SONORIZAÇÃO AMBIENTAL,34.07
2010-7-2,3,SPOTIFY,80.57
2018-12-20,5,SPOTIFY,37.88
2012-1-21,11,YOUTUBE,14.54
2014-12-18,11,RÁDIOS AM/FM,47.93
2017-7-17,2,SHOWS AO VIVO,44.38
2010-6-8,1,SHOWS AO VIVO,67.2
2013-4-25,5,SHOWS AO VIVO,5.48
2019-7-7,7,TV GLOBO,71.39
2014-7-13,9,SPOTIFY,19.2
2016-3-26,9,SPOTIFY,44.11
2017-11-18,7,YOUTUBE,35.65
2010-9-13,4,RÁDIOS AM/FM,28.73
2015-4-1,7,SPOTIFY,48.08
2020-9-22,11,SHOWS AO VIVO,34.27
2019-12-6,6,SHOWS AO VIVO,68.63
2021-1-27,2,SHOWS AO VIVO,74.93
2010-11-20,3,SHOWS AO VIVO,31.13
2011-3-25,12,SPOTIFY,22.07
2013-5-21,7,YOUTUBE,38.53
2011-9-9,3,SPOTIFY,71.2
2019-8-22,1,SPOTIFY,71.37
2021-4-14,5,SPOTIFY,84.38
2015-5-23,1,SONORIZAÇÃO AMBIENTAL,66.07
2016-10-25,1,SHOWS AO VIVO,94.86
2018-9-12,13,SONORIZAÇÃO AMBIENTAL,41.61
2020-1-6,9,SHOWS AO VIVO,29.11
2018-4-21,5,RÁDIOS AM/FM,85.2
2011-6-12,1,SHOWS AO VIVO,29.17
2010-5-27,1,SHOWS AO VIVO,2.87
2017-4-23,10,SHOWS AO VIVO,70.04
2017-8-18,11,RÁDIOS AM/FM,1.66
2016-8-11,4,RÁDIOS AM/FM,57.36
2019-5-19,6,YOUTUBE,43.58
2020-11-23,1,SPOTIFY,90.07
2012-7-22,9,SPOTIFY,3.51
2021-2-12,12,SPOTIFY,39.72
2014-10-27,6,SHOWS AO VIVO,85.88
2012-10-26,8,RÁDIOS AM/FM,38.58
2011-2-19,11,SPOTIFY,11.73
2013-9-14,7,RÁDIOS AM/FM,22.31
2013-7-25,13,YOUTUBE,3.25
2020-5-2,8,SPOTIFY,17.91
2017-12-8,2,SPOTIFY,80.68
2011-5-11,2,TV GLOBO,17.16
2020-2-2,2,SPOTIFY,58.58
2011-10-28,6,SPOTIFY,69.86
2018-11-24,10,YOUTUBE,41.72
2011-9-10,11,RÁDIOS AM/FM,76.51
2011-9-5,2,RÁDIOS AM/FM,1.25
2011-2-14,13,YOUTUBE,73.51
2012-8-10,7,SHOWS AO VIVO,65.15
2018-3-11,11,SPOTIFY,38.4
2015-7-23,13,SHOWS AO VIVO,35.51
2021-3-17,12,SPOTIFY,40.21
2010-2-18,11,SHOWS AO VIVO,61.3
2014-5-15,1,SPOTIFY,46.75
2010-2-27,8,TV GLOBO,27.22
2013-10-12,7,SHOWS AO VIVO,43.06
2013-2-23,7,SPOTIFY,7.85
2010-3-26,7,RÁDIOS AM/FM,66.36
2013-12-18,7,YOUTUBE,1.82
2015-7-5,3,SPOTIFY,80.84
2014-6-15,11,RÁDIOS AM/FM,58.71
2015-12-15,5,YOUTUBE,30.41
2010-7-15,7,SONORIZAÇÃO AMBIENTAL,19.0
2013-1-18,8,YOUTUBE,40.49
2020-6-25,11,SHOWS AO VIVO,4.61
2020-2-13,6,SONORIZAÇÃO AMBIENTAL,60.03
2020-7-14,3,RÁDIOS AM/FM,28.71
2011-3-16,3,SPOTIFY,40.29
2012-11-18,8,SHOWS AO VIVO,80.45
2014-12-23,12,RÁDIOS AM/FM,91.91
2015-6-4,9,SPOTIFY,6.27
2014-8-23,9,TV GLOBO,36.62
2021-10-17,9,YOUTUBE,6.65
2020-6-7,8,YOUTUBE,36.92
2013-5-3,4,SHOWS AO VIVO,72.16
2017-6-26,12,SPOTIFY,64.6
2013-1-11,4,RÁDIOS AM/FM,22.97
2019-5-23,3,SPOTIFY,21.14
2020-3-26,5,TV GLOBO,87.1
2014-4-20,6,SPOTIFY,22.49
2015-12-4,2,SHOWS AO VIVO,47.94
2016-3-20,6,SONORIZAÇÃO AMBIENTAL,4.41
2014-2-12,1,RÁDIOS AM/FM,20.79
2019-1-23,13,SHOWS AO VIVO,77.41
2017-9-9,1,SHOWS AO VIVO,48.51
2019-10-20,12,SPOTIFY,10.6
2018-2-12,1,SHOWS AO VIVO,47.77
2013-3-9,8,SPOTIFY,21.14
2010-6-18,4,SHOWS AO VIVO,39.52
2011-9-21,9,RÁDIOS AM/FM,86.82
