data,cod_artista,fonte,valor_rendimento
2013-12-1,1,SPOTIFY,76.19
2011-12-10,3,RÁDIOS AM/FM,56.91
2015-5-26,5,SPOTIFY,25.56
2010-1-12,10,RÁDIOS AM/FM,53.29
2014-5-19,11,SHOWS AO VIVO,16.01
2019-3-17,1,SPOTIFY,22.59
2021-6-4,7,SPOTIFY,53.52
2020-4-28,6,SPOTIFY,70.05
2012-3-5,1,YOUTUBE,77.46
2018-3-2,4,SHOWS AO VIVO,55.83
2017-7-21,6,SHOWS AO VIVO,55.48
2011-9-5,4,SHOWS AO VIVO,53.54
2012-4-2,13,SHOWS AO VIVO,7.6
2018-4-23,10,SPOTIFY,82.43
2010-9-8,6,RÁDIOS AM/FM,69.4
2013-12-22,13,RÁDIOS AM/FM,39.93
2017-11-28,1,SPOTIFY,78.35
2014-7-16,11,YOUTUBE,34.78
2013-3-5,6,SHOWS AO VIVO,19.72
2014-12-2,3,SHOWS AO VIVO,80.43
2019-3-10,5,SHOWS AO VIVO,79.69
2017-12-15,2,SPOTIFY,18.26
2014-5-2,3,RÁDIOS AM/FM,47.36
2013-11-16,1,SONORIZAÇÃO AMBIENTAL,8.16
2014-2-16,3,YOUTUBE,76.55
2017-2-10,9,SPOTIFY,84.58
2013-4-11,5,TV GLOBO,36.89
2014-11-2,10,SHOWS AO VIVO,95.51
2017-1-8,5,TV GLOBO,56.12
2013-12-1,13,SHOWS AO VIVO,90.53
2019-12-17,6,YOUTUBE,42.21
2017-7-28,2,SPOTIFY,22.5
2015-9-14,10,SHOWS AO VIVO,71.47
2013-7-17,3,YOUTUBE,59.73
2017-6-10,2,RÁDIOS AM/FM,79.0
2017-5-23,4,SPOTIFY,98.17
2021-3-10,1,SPOTIFY,61.53
2012-7-28,10,RÁDIOS AM/FM,62.66
2015-12-28,5,SPOTIFY,2.5
2017-3-11,7,SHOWS AO VIVO,35.2
2014-1-24,6,RÁDIOS AM/FM,74.81
2017-7-11,7,YOUTUBE,96.72
2017-12-23,6,SPOTIFY,51.86
2014-6-23,4,SPOTIFY,41.53
2015-3-2,11,SONORIZAÇÃO AMBIENTAL,18.93
2015-8-5,5,SPOTIFY,35.73
2016-7-19,9,YOUTUBE,97.05
2019-5-28,11,SHOWS AO VIVO,71.83
2016-11-19,2,SPOTIFY,38.12
2012-3-6,5,SHOWS AO VIVO,31.74
2021-12-11,12,RÁDIOS AM/FM,15.41
2021-12-28,9,SPOTIFY,12.85
2014-2-27,10,SPOTIFY,91.6
2021-4-21,4,SHOWS AO VIVO,18.1
2012-1-19,8,SPOTIFY,86.59
2018-4-1,13,SPOTIFY,55.32
2019-4-26,10,SHOWS AO VIVO,30.23
2017-10-6,4,TV GLOBO,11.32
2018-1-25,8,SPOTIFY,49.9
2010-5-19,8,RÁDIOS AM/FM,64.4
2013-3-11,7,SHOWS AO VIVO,66.96
2012-2-10,10,RÁDIOS AM/FM,54.43
2015-4-24,7,SPOTIFY,81.88
2010-10-21,12,SPOTIFY,31.97
2010-9-21,3,SPOTIFY,49.7
2011-9-6,10,YOUTUBE,34.01
2011-7-7,10,SONORIZAÇÃO AMBIENTAL,19.06
2015-10-18,3,RÁDIOS AM/FM,23.87
2010-10-21,12,YOUTUBE,48.42
2015-6-11,10,SPOTIFY,48.7
2019-10-16,10,SHOWS AO VIVO,26.55
2016-5-13,6,RÁDIOS AM/FM,73.43
2019-3-8,1,SPOTIFY,21.01
2010-4-12,11,SHOWS AO VIVO,83.1
2015-11-16,9,SONORIZAÇÃO AMBIENTAL,37.89
2014-9-23,10,RÁDIOS AM/FM,51.21
2017-3-27,4,SPOTIFY,36.36
2020-12-3,6,SHOWS AO VIVO,49.09
2010-12-18,11,SONORIZAÇÃO AMBIENTAL,73.24
2018-10-18,13,SHOWS AO VIVO,64.75
2020-12-2,12,SONORIZAÇÃO AMBIENTAL,13.23
2014-5-9,1,RÁDIOS AM/FM,3.56
2021-4-3,10,SHOWS AO VIVO,66.12
2016-6-26,7,SPOTIFY,92.2
2012-7-16,9,YOUTUBE,51.07
2014-8-18,4,SHOWS AO VIVO,45.62
2019-5-2,4,SPOTIFY,1.2
2014-8-8,12,TV GLOBO,43.88
2013-6-9,9,SONORIZAÇÃO AMBIENTAL,4.31
2021-5-27,4,YOUTUBE,47.86
2019-8-25,11,SHOWS AO VIVO,94.53
2010-2-28,2,SHOWS AO VIVO,46.57
2012-3-26,4,SHOWS AO VIVO,5.3
2018-5-25,4,YOUTUBE,4.78
2011-2-2,5,SHOWS AO VIVO,43.42
2015-5-3,6,YOUTUBE,47.31
2010-9-28,7,SPOTIFY,71.69
2017-6-22,13,RÁDIOS AM/FM,31.02
2011-8-20,4,SHOWS AO VIVO,43.93
2018-10-1,7,SHOWS AO VIVO,34.96
2016-7-14,5,SPOTIFY,61.73
2014-9-14,10,SPOTIFY,92.08
2017-3-16,3,YOUTUBE,43.9
2014-3-15,10,YOUTUBE,8.88
2020-1-28,10,TV GLOBO,94.79
2021-4-27,9,SPOTIFY,24.35
2018-2-1,2,YOUTUBE,5.5
2014-12-16,5,SPOTIFY,99.0
2012-6-9,8,YOUTUBE,81.55
2010-5-6,5,RÁDIOS AM/FM,51.78
2021-1-23,13,SHOWS AO VIVO,80.74
2010-4-22,13,SPOTIFY,11.0
2011-7-21,7,YOUTUBE,96.0
2018-1-20,4,SHOWS AO VIVO,0.18
2020-4-15,10,TV GLOBO,64.66
2015-9-6,5,SHOWS AO VIVO,41.8
2021-12-8,13,RÁDIOS AM/FM,51.78
2016-9-5,5,SPOTIFY,29.62
2020-9-15,7,SHOWS AO VIVO,41.31
2017-10-3,9,SHOWS AO VIVO,26.29
2014-6-10,1,RÁDIOS AM/FM,32.94
2017-1-13,6,SPOTIFY,27.79
2021-5-23,6,YOUTUBE,68.6
2011-10-7,13,SPOTIFY,50.62
2019-1-27,6,YOUTUBE,32.27
2012-4-5,8,TV GLOBO,20.93
2018-3-11,3,SPOTIFY,98.73
2014-4-17,9,SHOWS AO VIVO,83.66
2019-10-14,1,RÁDIOS AM/FM,2.03
2020-5-8,8,SONORIZAÇÃO AMBIENTAL,81.29
2014-8-21,12,YOUTUBE,76.94
2010-5-17,10,SPOTIFY,9.09
2018-9-18,5,YOUTUBE,63.95
2017-5-20,5,YOUTUBE,30.14
2019-4-14,3,SPOTIFY,86.79
2016-4-5,1,SPOTIFY,21.01
2020-8-27,6,SHOWS AO VIVO,66.96
2012-4-26,2,TV GLOBO,90.21
2012-11-4,9,YOUTUBE,92.81
2010-3-19,11,SPOTIFY,13.87
2011-5-3,1,RÁDIOS AM/FM,26.01
2010-9-26,2,SPOTIFY,15.15
2013-3-13,13,SHOWS AO VIVO,96.34
2011-5-20,6,SPOTIFY,51.29
2018-4-25,8,TV GLOBO,39.47
2021-1-5,5,SPOTIFY,40.61
2016-3-19,5,YOUTUBE,49.24
2016-6-4,13,SONORIZAÇÃO AMBIENTAL,44.37
2013-7-5,5,RÁDIOS AM/FM,47.66
2014-5-3,1,SHOWS AO VIVO,95.75
2012-8-23,2,SPOTIFY,77.63
2012-6-3,9,SHOWS AO VIVO,73.83
2016-6-18,3,RÁDIOS AM/FM,47.46
2010-9-8,4,SPOTIFY,22.05
2012-4-27,10,TV GLOBO,70.81
2019-3-1,9,SPOTIFY,11.48
2014-8-20,10,YOUTUBE,3.49
2017-4-6,10,SPOTIFY,87.25
2017-5-18,4,SPOTIFY,40.52
2011-1-28,12,SHOWS AO VIVO,96.53
2016-12-7,6,SONORIZAÇÃO AMBIENTAL,23.25
2020-7-25,13,SHOWS AO VIVO,84.23
2014-11-10,10,SONORIZAÇÃO AMBIENTAL,79.63
2016-4-21,5,TV GLOBO,61.9
2015-5-6,6,RÁDIOS AM/FM,24.49
2021-2-26,8,SPOTIFY,18.92
2020-5-8,8,SPOTIFY,76.63
2021-3-28,1,SPOTIFY,9.2
2011-4-13,10,SPOTIFY,4.55
2014-9-7,5,SHOWS AO VIVO,27.79
2021-1-15,12,SHOWS AO VIVO,44.43
2017-7-17,3,RÁDIOS AM/FM,19.7
2021-7-28,4,SONORIZAÇÃO AMBIENTAL,74.1
2020-2-24,9,SHOWS AO VIVO,47.81
2016-7-14,13,TV GLOBO,97.03
2011-12-2,3,SHOWS AO VIVO,51.92
2010-12-6,8,SHOWS AO VIVO,36.28
2018-12-6,4,SPOTIFY,71.39
2019-4-28,11,SPOTIFY,41.09
2014-4-15,10,SPOTIFY,46.15
2020-7-9,8,SPOTIFY,51.91
2017-8-9,12,SHOWS AO VIVO,17.03
2014-8-1,5,RÁDIOS AM/FM,89.35
2017-11-23,9,SPOTIFY,23.75
2014-2-21,1,SPOTIFY,12.12
2012-12-1,4,SHOWS AO VIVO,93.09
2019-9-10,8,YOUTUBE,76.74
2010-3-19,11,SHOWS AO VIVO,93.23
2013-12-16,5,SPOTIFY,41.09
2020-12-15,12,YOUTUBE,60.0
2013-6-5,12,YOUTUBE,80.0
2013-4-17,11,YOUTUBE,95.97
2017-2-28,10,RÁDIOS AM/FM,63.16
2017-8-22,5,TV GLOBO,30.69
2021-7-5,2,SPOTIFY,40.19
2014-9-22,1,SPOTIFY,38.56
2021-10-26,5,YOUTUBE,91.05
2013-5-26,2,TV GLOBO,52.24
2021-12-28,3,YOUTUBE,8.33
2018-11-24,11,SHOWS AO VIVO,49.47
2013-2-6,10,SPOTIFY,31.46
2012-8-20,9,RÁDIOS AM/FM,10.87
2021-4-24,6,SHOWS AO VIVO,48.83
2016-9-22,2,RÁDIOS AM/FM,21.42
2020-7-21,4,RÁDIOS AM/FM,59.11
2018-5-3,1,RÁDIOS AM/FM,22.15
2015-8-14,4,SPOTIFY,57.05
2014-10-2,7,SHOWS AO VIVO,92.17
2012-9-13,2,YOUTUBE,66.92
2019-9-11,8,RÁDIOS AM/FM,5.57
2020-6-8,1,SHOWS AO VIVO,98.23
2010-10-17,2,RÁDIOS AM/FM,41.83
2011-11-28,10,SPOTIFY,60.46
2016-4-11,10,SPOTIFY,14.42
2018-8-17,13,SHOWS AO VIVO,47.84
2015-12-7,12,SHOWS AO VIVO,52.33
2018-5-2,4,SONORIZAÇÃO AMBIENTAL,41.86
2012-2-16,10,RÁDIOS AM/FM,21.88
2011-10-6,6,TV GLOBO,78.96
2021-2-6,9,SPOTIFY,56.21
2019-10-15,6,YOUTUBE,92.96
2011-10-3,5,SHOWS AO VIVO,25.8
2021-3-23,3,SHOWS AO VIVO,24.28
2021-10-3,10,SPOTIFY,34.09
2013-8-23,7,TV GLOBO,17.08
2012-6-28,10,RÁDIOS AM/FM,0.75
2015-6-24,13,YOUTUBE,23.86
2017-8-15,3,YOUTUBE,67.6
2010-6-16,6,YOUTUBE,18.74
2019-7-27,10,SPOTIFY,35.57
2019-1-10,6,SHOWS AO VIVO,84.78
2019-1-4,5,SPOTIFY,80.68
2012-4-10,1,SPOTIFY,20.56
2012-3-9,5,YOUTUBE,90.6
2014-7-18,9,RÁDIOS AM/FM,13.03
2021-9-11,6,RÁDIOS AM/FM,60.53
2015-4-22,12,SONORIZAÇÃO AMBIENTAL,35.46
2016-6-4,2,SHOWS AO VIVO,40.22
2017-7-10,1,SHOWS AO VIVO,92.44
2019-11-18,12,SPOTIFY,13.6
2011-1-2,4,TV GLOBO,60.04
2021-1-11,9,RÁDIOS AM/FM,39.48
2021-7-16,8,YOUTUBE,82.13
2012-9-6,12,YOUTUBE,58.33
2017-8-22,11,SHOWS AO VIVO,1.6
2011-2-17,6,TV GLOBO,88.49
2021-3-7,10,SHOWS AO VIVO,43.01
2019-4-26,10,YOUTUBE,46.2
2014-11-13,7,SHOWS AO VIVO,34.55
2019-3-27,13,SHOWS AO VIVO,61.4
2020-5-25,5,SHOWS AO VIVO,50.76
2018-4-21,12,SONORIZAÇÃO AMBIENTAL,82.68
2010-3-13,7,SHOWS AO VIVO,36.0
2011-3-24,5,YOUTUBE,5.07
2010-2-10,13,SHOWS AO VIVO,58.06
2016-8-6,11,SHOWS AO VIVO,38.67
2015-5-22,4,SHOWS AO VIVO,23.06
2014-5-9,2,TV GLOBO,69.35
2016-9-10,1,TV GLOBO,69.62
2015-2-25,10,SHOWS AO VIVO,7.5
2011-1-18,5,YOUTUBE,22.7
2014-2-16,1,SPOTIFY,0.26
2020-11-3,7,SHOWS AO VIVO,53.76
2011-8-16,12,SHOWS AO VIVO,45.41
2012-6-19,3,SPOTIFY,14.9
2014-3-21,11,TV GLOBO,46.1
2021-6-24,9,YOUTUBE,26.8
2018-11-22,8,SHOWS AO VIVO,70.54
2011-7-25,2,SHOWS AO VIVO,76.08
2012-6-8,1,SHOWS AO VIVO,34.34
2014-7-17,13,SHOWS AO VIVO,35.85
2010-5-24,2,SHOWS AO VIVO,30.85
2012-5-11,10,SHOWS AO VIVO,20.18
2020-5-12,10,YOUTUBE,0.33
2019-5-3,10,RÁDIOS AM/FM,30.14
2017-1-15,1,SPOTIFY,69.01
2021-8-5,11,SHOWS AO VIVO,48.21
2020-5-25,11,YOUTUBE,17.44
2014-10-1,4,RÁDIOS AM/FM,61.32
2014-6-28,7,SPOTIFY,18.76
2014-4-21,9,SHOWS AO VIVO,29.07
2020-9-26,4,SHOWS AO VIVO,95.85
2017-10-15,10,SPOTIFY,74.95
2019-9-19,2,SPOTIFY,41.56
2021-3-28,1,RÁDIOS AM/FM,98.11
2010-9-13,10,SHOWS AO VIVO,26.58
2020-7-6,7,SPOTIFY,62.97
2021-4-4,4,SPOTIFY,63.45
2019-6-16,9,SPOTIFY,97.8
2019-10-11,1,SHOWS AO VIVO,28.17
2011-9-9,4,SHOWS AO VIVO,29.47
2010-5-21,6,SPOTIFY,94.32
2012-4-2,9,SPOTIFY,15.23
2021-6-15,6,RÁDIOS AM/FM,62.81
2017-10-4,1,SHOWS AO VIVO,68.96
2016-1-2,7,YOUTUBE,98.73
2018-3-12,1,SONORIZAÇÃO AMBIENTAL,64.03
2015-3-10,10,SHOWS AO VIVO,71.05
2020-12-19,1,YOUTUBE,13.76
2015-6-9,4,SPOTIFY,48.08
2011-9-19,1,SPOTIFY,13.57
2015-2-26,8,SONORIZAÇÃO AMBIENTAL,90.53
2014-6-18,5,SHOWS AO VIVO,90.11
2014-7-16,2,SHOWS AO VIVO,52.94
2017-11-1,13,SPOTIFY,15.87
2018-1-16,13,SPOTIFY,9.47
2018-10-3,2,SHOWS AO VIVO,77.85
2012-8-8,6,YOUTUBE,40.17
2011-1-22,5,YOUTUBE,80.96
2016-1-1,13,SPOTIFY,65.25
2016-3-23,5,TV GLOBO,33.01
2021-6-23,6,SPOTIFY,23.29
2013-3-10,6,SHOWS AO VIVO,1.16
2010-6-6,3,TV GLOBO,72.15
2019-1-3,13,SPOTIFY,45.21
2021-12-22,4,YOUTUBE,27.25
2017-1-6,12,TV GLOBO,91.06
2015-8-21,6,RÁDIOS AM/FM,91.23
2013-5-24,10,YOUTUBE,59.01
2015-12-15,12,SPOTIFY,36.67
2017-2-16,6,SHOWS AO VIVO,99.85
2011-11-12,10,TV GLOBO,99.09
2017-6-3,11,YOUTUBE,26.95
2021-7-10,13,TV GLOBO,43.48
2010-1-22,1,SPOTIFY,79.43
2014-6-20,11,SONORIZAÇÃO AMBIENTAL,42.5
2020-5-28,6,SONORIZAÇÃO AMBIENTAL,61.91
2014-8-3,5,SPOTIFY,96.97
2018-3-10,6,SHOWS AO VIVO,44.48
2020-7-13,7,SPOTIFY,27.91
2012-10-6,10,SONORIZAÇÃO AMBIENTAL,89.91
2019-2-16,3,YOUTUBE,11.96
2015-1-23,9,RÁDIOS AM/FM,84.45
2012-3-3,3,TV GLOBO,13.68
2012-8-13,10,RÁDIOS AM/FM,71.19
2019-8-2,1,SHOWS AO VIVO,81.13
2012-3-25,6,TV GLOBO,46.98
2016-12-20,9,SPOTIFY,41.67
2012-6-13,11,YOUTUBE,59.85
2016-7-12,13,SPOTIFY,95.69
2021-6-4,9,YOUTUBE,29.18
2010-6-20,9,TV GLOBO,78.57
2014-1-20,13,SPOTIFY,21.08
2012-10-26,8,SHOWS AO VIVO,63.13
2016-4-21,2,SHOWS AO VIVO,56.61
2011-7-15,9,RÁDIOS AM/FM,12.74
2020-6-12,4,SPOTIFY,53.95
2013-5-22,5,SHOWS AO VIVO,86.75
2014-3-17,10,SPOTIFY,69.49
2017-4-27,9,SHOWS AO VIVO,27.8
2016-3-24,5,SHOWS AO VIVO,30.84
2012-11-23,10,SPOTIFY,99.65
2011-5-23,2,SHOWS AO VIVO,97.26
2012-10-1,1,TV GLOBO,1.82
2021-5-21,3,YOUTUBE,51.68
2012-12-14,5,SHOWS AO VIVO,63.23
2021-11-10,8,SHOWS AO VIVO,1.83
2017-9-19,3,YOUTUBE,21.91
2015-3-11,11,SPOTIFY,33.53
2014-5-14,1,SHOWS AO VIVO,95.34
2017-9-21,8,YOUTUBE,75.45
2012-4-3,10,SPOTIFY,93.68
2010-9-2,13,RÁDIOS AM/FM,56.36
2020-5-28,10,YOUTUBE,51.56
2013-7-12,7,RÁDIOS AM/FM,72.97
2016-9-1,3,SPOTIFY,10.61
2016-4-9,10,SPOTIFY,48.23
2010-7-9,8,RÁDIOS AM/FM,69.09
2013-9-26,6,SPOTIFY,14.85
2011-2-21,1,RÁDIOS AM/FM,32.62
2021-2-17,12,SHOWS AO VIVO,59.2
2010-10-23,10,RÁDIOS AM/FM,78.58
2015-1-1,6,SPOTIFY,35.66
2011-4-13,8,SPOTIFY,88.47
2018-2-4,12,SPOTIFY,10.36
2011-6-15,1,RÁDIOS AM/FM,71.24
2011-5-20,9,SPOTIFY,57.58
2012-10-4,9,SPOTIFY,90.11
2019-8-13,12,RÁDIOS AM/FM,2.63
2011-6-25,7,YOUTUBE,78.13
2016-5-8,4,YOUTUBE,96.23
2015-7-11,3,RÁDIOS AM/FM,2.12
2018-11-25,1,RÁDIOS AM/FM,6.91
2011-12-21,11,SONORIZAÇÃO AMBIENTAL,16.96
2019-2-14,1,SPOTIFY,29.66
2011-5-4,12,SHOWS AO VIVO,51.8
2018-4-18,8,SPOTIFY,71.18
2016-5-14,5,YOUTUBE,51.6
2018-8-13,7,SHOWS AO VIVO,25.51
2014-6-25,6,SPOTIFY,18.53
2015-5-2,5,RÁDIOS AM/FM,20.13
2012-6-26,7,RÁDIOS AM/FM,27.34
2020-7-17,6,RÁDIOS AM/FM,19.7
2012-9-28,11,SPOTIFY,93.96
2016-9-19,6,SPOTIFY,94.49
2015-10-12,8,YOUTUBE,15.19
2018-1-15,6,SONORIZAÇÃO AMBIENTAL,68.4
2010-5-13,4,YOUTUBE,91.04
2010-2-28,8,TV GLOBO,76.69
2014-11-14,12,YOUTUBE,85.66
2013-7-23,1,SHOWS AO VIVO,38.54
2016-2-18,4,SHOWS AO VIVO,22.53
2020-11-19,9,SPOTIFY,7.39
