data,cod_artista,fonte,valor_rendimento
2018-4-9,13,SPOTIFY,9.54
2015-5-6,6,SPOTIFY,55.2
2012-2-19,5,SHOWS AO VIVO,74.49
2018-10-21,13,RÁDIOS AM/FM,84.21
2017-4-26,3,SPOTIFY,5.58
2011-1-9,5,SPOTIFY,8.87
2021-1-22,10,TV GLOBO,73.93
2010-9-25,12,SHOWS AO VIVO,17.3
2017-6-20,8,SPOTIFY,74.44
2014-9-3,13,SPOTIFY,54.93
2017-3-2,8,SHOWS AO VIVO,46.55
2020-3-22,10,SPOTIFY,9.89
2010-1-12,7,SPOTIFY,32.45
2014-4-8,7,TV GLOBO,44.52
2019-1-20,11,YOUTUBE,2.84
2012-10-2,11,SONORIZAÇÃO AMBIENTAL,59.1
2014-11-17,9,YOUTUBE,22.55
2013-5-26,13,SHOWS AO VIVO,12.33
2016-1-7,4,SPOTIFY,49.54
2015-12-2,10,SHOWS AO VIVO,78.09
2013-1-4,5,SHOWS AO VIVO,89.31
2013-3-1,11,TV GLOBO,96.5
2013-6-12,13,RÁDIOS AM/FM,65.66
2010-8-24,3,SPOTIFY,97.8
2016-10-23,11,SHOWS AO VIVO,34.14
2020-10-14,9,SHOWS AO VIVO,38.49
2013-7-14,9,SHOWS AO VIVO,85.07
2011-9-3,8,SPOTIFY,24.62
2020-2-7,4,SONORIZAÇÃO AMBIENTAL,73.38
2013-10-14,5,TV GLOBO,77.63
2017-6-26,6,SHOWS AO VIVO,54.05
2013-5-28,1,SHOWS AO VIVO,63.9
2015-8-6,3,SONORIZAÇÃO AMBIENTAL,92.25
2016-7-15,2,SHOWS AO VIVO,92.67
2017-7-14,9,SPOTIFY,89.79
2016-3-2,3,SHOWS AO VIVO,26.22
2012-11-3,4,SONORIZAÇÃO AMBIENTAL,41.53
2015-6-27,5,RÁDIOS AM/FM,26.68
2016-6-2,6,YOUTUBE,99.72
2011-1-21,9,TV GLOBO,58.96
2021-1-17,10,SHOWS AO VIVO,93.05
2014-3-28,3,SPOTIFY,62.28
2021-1-10,8,YOUTUBE,86.36
2010-10-24,8,SPOTIFY,16.36
2014-11-13,6,SHOWS AO VIVO,96.13
2017-10-28,1,RÁDIOS AM/FM,22.99
2017-9-26,11,YOUTUBE,6.15
2010-7-22,10,YOUTUBE,14.1
2012-3-22,4,RÁDIOS AM/FM,53.55
2018-8-24,6,RÁDIOS AM/FM,15.88
2014-5-24,7,TV GLOBO,13.24
2011-5-2,9,TV GLOBO,42.67
2016-4-27,7,RÁDIOS AM/FM,83.07
2013-12-17,5,SHOWS AO VIVO,25.23
2015-5-3,3,YOUTUBE,84.19
2012-11-20,3,YOUTUBE,50.13
2016-2-20,4,YOUTUBE,62.5
2015-3-19,10,TV GLOBO,96.78
2017-2-24,10,RÁDIOS AM/FM,84.49
2014-1-27,4,RÁDIOS AM/FM,47.39
2021-11-23,3,RÁDIOS AM/FM,95.43
2013-7-7,1,SPOTIFY,55.84
2015-8-11,3,SPOTIFY,3.82
2018-1-21,9,SPOTIFY,73.95
2012-9-25,13,YOUTUBE,5.71
2011-7-22,7,YOUTUBE,18.28
2011-10-9,7,SPOTIFY,64.75
2017-10-2,9,SHOWS AO VIVO,76.32
2016-5-14,12,YOUTUBE,54.37
2018-10-9,9,RÁDIOS AM/FM,32.84
2017-11-25,10,SPOTIFY,21.1
2017-8-3,6,SHOWS AO VIVO,38.11
2012-11-25,5,SHOWS AO VIVO,6.2
2014-3-7,11,SPOTIFY,99.18
2011-11-7,9,TV GLOBO,8.75
2014-7-7,3,SHOWS AO VIVO,26.25
2019-10-4,8,SONORIZAÇÃO AMBIENTAL,53.75
2020-4-18,10,YOUTUBE,89.58
2012-10-28,9,SPOTIFY,96.79
2012-11-18,9,SPOTIFY,37.46
2014-5-2,4,YOUTUBE,12.58
2011-11-17,2,SHOWS AO VIVO,86.13
2017-4-16,12,SHOWS AO VIVO,87.37
2011-11-17,13,SPOTIFY,65.52
2011-1-20,12,RÁDIOS AM/FM,66.17
2010-1-28,10,SPOTIFY,60.85
2012-1-13,8,TV GLOBO,81.61
2016-1-11,3,SONORIZAÇÃO AMBIENTAL,43.83
2013-11-25,8,SHOWS AO VIVO,50.64
2018-2-2,12,SHOWS AO VIVO,35.51
2021-6-12,5,SHOWS AO VIVO,13.24
2019-8-11,8,SPOTIFY,45.92
2020-5-27,2,SHOWS AO VIVO,37.33
2018-4-13,4,SPOTIFY,66.3
2017-10-3,3,SPOTIFY,33.78
2015-9-26,5,YOUTUBE,52.8
2014-8-8,6,SPOTIFY,58.7
2014-9-28,9,YOUTUBE,28.86
2017-9-13,13,SHOWS AO VIVO,90.2
2019-1-9,2,YOUTUBE,78.67
2013-12-14,5,SPOTIFY,35.21
2017-4-15,9,YOUTUBE,42.41
2021-1-26,6,SHOWS AO VIVO,36.5
2018-11-27,8,TV GLOBO,84.26
2016-6-27,2,SHOWS AO VIVO,76.34
2021-3-21,8,SHOWS AO VIVO,17.34
2018-3-19,11,SHOWS AO VIVO,77.6
2016-12-20,3,SPOTIFY,86.6
2021-3-14,2,YOUTUBE,55.25
2012-5-7,5,RÁDIOS AM/FM,20.32
2010-6-2,11,SPOTIFY,5.71
2015-11-7,12,YOUTUBE,92.17
2011-10-18,6,SPOTIFY,26.54
2016-11-13,1,RÁDIOS AM/FM,19.17
2018-6-24,10,TV GLOBO,89.12
2013-4-5,7,SPOTIFY,3.46
2012-9-22,11,SPOTIFY,63.63
2021-11-24,1,SHOWS AO VIVO,75.56
2010-12-25,6,RÁDIOS AM/FM,2.44
2013-7-26,10,SPOTIFY,0.58
2017-8-28,4,RÁDIOS AM/FM,95.71
2011-5-20,8,SPOTIFY,43.15
2021-5-11,1,SHOWS AO VIVO,41.64
2015-1-23,2,SHOWS AO VIVO,84.14
2020-8-2,13,SPOTIFY,97.95
2014-3-23,6,RÁDIOS AM/FM,19.26
2016-5-18,10,SONORIZAÇÃO AMBIENTAL,23.42
2016-9-6,5,SPOTIFY,70.32
2014-12-17,11,SONORIZAÇÃO AMBIENTAL,56.91
2017-10-6,13,RÁDIOS AM/FM,33.22
2013-5-20,6,RÁDIOS AM/FM,40.96
2016-9-23,4,SHOWS AO VIVO,94.4
2010-9-14,8,SPOTIFY,67.49
2017-4-12,10,SONORIZAÇÃO AMBIENTAL,50.35
2020-9-24,11,YOUTUBE,83.81
2010-11-6,7,TV GLOBO,28.37
2012-10-16,2,TV GLOBO,18.82
2012-11-12,4,SHOWS AO VIVO,49.7
2010-9-14,1,YOUTUBE,36.82
2011-1-13,9,SPOTIFY,81.54
2020-8-8,1,TV GLOBO,6.86
2013-10-17,7,SHOWS AO VIVO,65.11
2018-5-1,11,YOUTUBE,53.24
2013-7-4,11,YOUTUBE,40.53
2017-7-21,7,RÁDIOS AM/FM,55.4
2018-8-19,6,YOUTUBE,4.6
2015-9-10,10,SONORIZAÇÃO AMBIENTAL,82.59
2011-10-13,13,YOUTUBE,37.42
2011-10-12,9,YOUTUBE,8.77
2014-10-11,5,TV GLOBO,32.11
2015-4-13,8,RÁDIOS AM/FM,34.7
2021-3-9,5,TV GLOBO,1.34
2013-2-20,1,RÁDIOS AM/FM,28.72
2014-9-23,11,SHOWS AO VIVO,29.52
2011-9-12,4,SPOTIFY,16.8
2019-5-22,5,RÁDIOS AM/FM,32.07
2021-5-15,5,SHOWS AO VIVO,54.98
2019-12-15,12,RÁDIOS AM/FM,20.27
2013-9-5,6,TV GLOBO,67.11
2021-4-6,1,RÁDIOS AM/FM,33.78
2010-4-21,2,TV GLOBO,55.34
2014-3-9,11,RÁDIOS AM/FM,49.24
2019-7-28,5,YOUTUBE,89.92
2018-8-13,3,SHOWS AO VIVO,64.07
2021-5-17,7,SPOTIFY,88.22
2014-4-17,10,YOUTUBE,26.38
2021-9-24,5,SHOWS AO VIVO,47.36
2011-10-19,7,SPOTIFY,11.54
2019-2-22,1,SHOWS AO VIVO,41.33
2010-2-22,8,SPOTIFY,83.89
2014-2-19,1,RÁDIOS AM/FM,85.32
2014-8-2,6,TV GLOBO,30.84
2011-2-8,5,SPOTIFY,1.34
2013-9-20,9,SPOTIFY,51.07
2012-9-8,11,TV GLOBO,21.72
2012-8-15,4,SPOTIFY,74.51
2017-11-28,1,SHOWS AO VIVO,69.05
2019-9-2,1,SPOTIFY,67.38
2014-2-11,6,TV GLOBO,60.1
2012-10-3,7,TV GLOBO,64.68
2015-10-10,9,SHOWS AO VIVO,93.74
2018-7-7,4,SHOWS AO VIVO,87.08
2015-9-1,12,YOUTUBE,56.17
2018-9-9,2,SPOTIFY,99.13
2012-3-10,5,SPOTIFY,29.4
2020-10-3,5,SPOTIFY,89.14
2014-1-11,11,SPOTIFY,82.39
2018-10-9,2,YOUTUBE,18.45
2018-9-20,5,SPOTIFY,21.93
2019-1-18,10,RÁDIOS AM/FM,10.98
2011-4-21,7,SPOTIFY,41.46
2015-12-12,1,SONORIZAÇÃO AMBIENTAL,84.4
2016-12-26,11,SPOTIFY,19.88
2018-3-9,1,SPOTIFY,10.3
2016-5-25,4,YOUTUBE,27.27
2010-9-3,9,SHOWS AO VIVO,43.49
2010-8-26,11,SHOWS AO VIVO,20.21
2013-3-1,7,SPOTIFY,55.65
2014-4-26,3,TV GLOBO,58.97
2010-7-23,4,SHOWS AO VIVO,45.53
2015-9-1,7,SHOWS AO VIVO,4.06
2015-9-28,7,SPOTIFY,28.14
2010-2-18,4,RÁDIOS AM/FM,53.8
2018-5-23,4,SPOTIFY,21.05
2019-10-14,8,YOUTUBE,83.41
2013-5-11,9,SHOWS AO VIVO,72.14
2016-11-20,1,SPOTIFY,29.65
2014-1-8,10,SPOTIFY,58.96
2010-5-5,12,YOUTUBE,97.54
2020-11-21,10,YOUTUBE,98.73
2021-8-5,5,SPOTIFY,59.24
2019-10-5,13,RÁDIOS AM/FM,97.27
2014-3-28,4,YOUTUBE,17.47
2016-8-7,4,YOUTUBE,76.26
2012-11-6,12,YOUTUBE,53.76
2019-6-20,5,RÁDIOS AM/FM,95.44
2012-1-28,2,SHOWS AO VIVO,4.72
2014-4-16,1,TV GLOBO,86.68
2021-3-20,3,RÁDIOS AM/FM,44.58
2015-11-17,2,SPOTIFY,33.85
2013-4-20,3,SPOTIFY,2.82
2012-5-25,10,YOUTUBE,74.33
2012-8-18,9,SPOTIFY,28.91
2013-3-26,9,YOUTUBE,55.74
2020-9-5,4,SHOWS AO VIVO,70.05
2019-3-18,10,SPOTIFY,39.67
2014-4-18,11,SPOTIFY,11.32
2017-11-19,10,SPOTIFY,87.31
2018-12-5,13,SPOTIFY,89.18
2010-5-13,13,YOUTUBE,30.59
2016-7-4,8,SPOTIFY,76.08
2014-2-10,6,SHOWS AO VIVO,21.86
2017-11-19,7,RÁDIOS AM/FM,38.47
2021-9-17,3,TV GLOBO,74.14
2010-2-8,11,YOUTUBE,69.02
2015-2-7,6,SHOWS AO VIVO,91.26
2010-2-7,11,SHOWS AO VIVO,35.97
2018-9-4,5,SHOWS AO VIVO,39.69
2018-8-25,3,TV GLOBO,13.6
2013-9-22,13,TV GLOBO,28.71
2015-10-28,3,SHOWS AO VIVO,25.17
2017-5-27,10,YOUTUBE,78.1
2012-9-10,7,TV GLOBO,46.96
2017-10-13,6,SHOWS AO VIVO,2.34
2015-1-13,4,SPOTIFY,79.45
2016-3-20,4,SONORIZAÇÃO AMBIENTAL,96.52
2017-12-3,8,SPOTIFY,50.17
2020-5-2,12,YOUTUBE,61.87
2021-2-13,2,RÁDIOS AM/FM,80.53
2021-6-2,10,RÁDIOS AM/FM,55.79
2010-9-20,8,SPOTIFY,40.45
2010-5-24,13,RÁDIOS AM/FM,20.58
2021-5-15,4,SPOTIFY,29.37
2012-10-5,1,RÁDIOS AM/FM,97.35
2010-12-13,5,TV GLOBO,62.88
2013-9-23,10,SHOWS AO VIVO,22.97
2010-5-5,10,YOUTUBE,36.27
2019-4-11,7,RÁDIOS AM/FM,76.98
2019-4-12,1,SHOWS AO VIVO,56.54
2015-3-4,1,SPOTIFY,80.54
2016-12-3,6,SHOWS AO VIVO,6.97
2017-5-6,12,YOUTUBE,33.58
2011-4-27,11,SHOWS AO VIVO,0.82
2011-4-11,8,SHOWS AO VIVO,20.38
2021-1-9,1,SHOWS AO VIVO,94.4
2012-7-3,12,SPOTIFY,20.3
2013-7-16,3,TV GLOBO,44.18
2019-12-5,1,SHOWS AO VIVO,42.72
2011-11-4,7,SHOWS AO VIVO,82.27
2018-2-17,3,SHOWS AO VIVO,28.73
2012-3-10,11,SHOWS AO VIVO,57.11
2014-4-10,6,SHOWS AO VIVO,31.86
2011-11-4,12,RÁDIOS AM/FM,49.53
2010-9-5,4,TV GLOBO,37.8
2019-12-25,3,SPOTIFY,23.76
2016-10-28,4,SPOTIFY,71.16
2010-1-6,12,SHOWS AO VIVO,29.76
2018-1-14,1,SHOWS AO VIVO,98.78
2015-1-21,10,TV GLOBO,9.65
2014-4-21,13,SHOWS AO VIVO,68.22
2010-7-7,2,SHOWS AO VIVO,12.64
2012-8-1,9,YOUTUBE,32.8
2015-7-7,12,SHOWS AO VIVO,75.29
2014-7-10,11,YOUTUBE,80.05
2015-1-7,2,SPOTIFY,62.76
2010-2-16,2,RÁDIOS AM/FM,23.95
2017-8-24,6,SHOWS AO VIVO,85.63
2014-7-24,4,SHOWS AO VIVO,54.73
2010-12-18,10,SHOWS AO VIVO,38.97
2016-12-15,9,SHOWS AO VIVO,51.41
2018-7-3,9,SONORIZAÇÃO AMBIENTAL,43.5
2021-6-10,11,YOUTUBE,89.61
2014-1-5,6,YOUTUBE,9.6
2010-1-14,13,SPOTIFY,57.2
2010-2-8,9,SPOTIFY,74.42
2010-7-4,5,SHOWS AO VIVO,51.24
2010-2-26,7,RÁDIOS AM/FM,50.13
2015-12-21,8,SPOTIFY,95.8
2010-2-11,9,YOUTUBE,9.7
2014-1-9,12,SPOTIFY,55.28
2020-11-25,1,SPOTIFY,90.95
2017-9-16,1,RÁDIOS AM/FM,98.66
2012-7-3,11,RÁDIOS AM/FM,43.02
2018-10-10,13,TV GLOBO,77.73
2016-1-4,6,RÁDIOS AM/FM,60.2
2021-6-19,3,SHOWS AO VIVO,66.87
2013-3-25,3,YOUTUBE,23.81
2020-3-10,2,SHOWS AO VIVO,28.19
2013-2-27,4,SHOWS AO VIVO,49.98
2015-6-27,2,SPOTIFY,55.69
2017-11-20,10,RÁDIOS AM/FM,40.28
2019-11-27,10,SPOTIFY,51.78
2011-8-26,7,SPOTIFY,13.98
2010-4-2,7,SHOWS AO VIVO,32.8
2010-9-26,12,SPOTIFY,59.27
2016-1-12,9,YOUTUBE,93.0
2014-9-28,13,RÁDIOS AM/FM,47.85
2021-11-21,4,SHOWS AO VIVO,3.73
2021-5-14,9,SHOWS AO VIVO,21.12
2016-8-19,13,TV GLOBO,28.1
2018-6-9,9,YOUTUBE,55.64
2021-7-10,11,YOUTUBE,49.38
2012-4-21,13,SPOTIFY,13.07
2011-4-23,3,SPOTIFY,5.81
2011-9-11,12,RÁDIOS AM/FM,34.0
2010-2-4,7,TV GLOBO,49.69
2021-10-18,11,RÁDIOS AM/FM,98.43
2013-11-18,8,SPOTIFY,74.39
2013-1-5,4,YOUTUBE,82.17
2019-10-26,9,SPOTIFY,44.47
2014-1-26,12,TV GLOBO,76.7
2018-10-14,10,SPOTIFY,44.86
2015-9-9,9,SPOTIFY,6.78
2011-2-3,1,RÁDIOS AM/FM,60.48
2019-9-22,9,YOUTUBE,99.69
2015-10-13,1,SPOTIFY,73.77
2015-4-19,9,SPOTIFY,38.18
2017-2-4,10,RÁDIOS AM/FM,18.0
2010-9-13,8,SPOTIFY,93.14
2010-1-3,10,TV GLOBO,62.31
2020-3-8,13,SPOTIFY,5.5
2019-6-10,2,YOUTUBE,83.11
2017-11-1,10,TV GLOBO,36.5
2013-5-25,8,SPOTIFY,0.91
2013-11-11,6,SPOTIFY,77.85
2021-5-9,2,SHOWS AO VIVO,36.63
2017-10-7,8,RÁDIOS AM/FM,2.22
2017-12-4,12,SHOWS AO VIVO,47.69
2012-1-17,1,RÁDIOS AM/FM,84.35
2020-3-2,6,SHOWS AO VIVO,85.76
2012-5-8,2,SPOTIFY,42.73
2019-6-6,12,RÁDIOS AM/FM,17.73
2016-10-22,7,TV GLOBO,31.86
2010-8-13,4,RÁDIOS AM/FM,59.98
2018-9-14,7,TV GLOBO,18.32
2010-6-10,8,YOUTUBE,24.6
2021-5-7,10,SPOTIFY,89.77
2017-2-23,8,TV GLOBO,10.36
2017-1-19,12,SHOWS AO VIVO,63.45
2021-11-2,2,SPOTIFY,53.31
2017-3-14,13,YOUTUBE,19.03
2018-10-18,13,SPOTIFY,92.61
2021-6-1,4,SPOTIFY,8.15
2019-10-25,9,YOUTUBE,65.12
2021-2-10,8,YOUTUBE,36.27
2020-8-15,8,SPOTIFY,14.38
2015-6-16,12,RÁDIOS AM/FM,72.8
2016-9-24,6,SONORIZAÇÃO AMBIENTAL,73.58
2011-8-16,9,SHOWS AO VIVO,27.78
2015-3-9,6,YOUTUBE,30.73
2019-8-20,3,YOUTUBE,74.8
2017-11-19,5,SHOWS AO VIVO,74.5
2021-11-10,2,SPOTIFY,68.36
2017-3-7,5,RÁDIOS AM/FM,27.16
2014-10-20,4,RÁDIOS AM/FM,30.73
2017-11-16,12,SHOWS AO VIVO,79.28
2014-11-23,2,SPOTIFY,78.26
2018-12-27,6,SPOTIFY,44.9
2015-11-5,7,RÁDIOS AM/FM,84.98
2010-10-12,1,SPOTIFY,31.69
2016-6-1,9,YOUTUBE,89.91
2010-5-4,7,SHOWS AO VIVO,82.2
2015-5-8,3,TV GLOBO,23.4
2016-1-16,10,SPOTIFY,10.41
2015-12-23,9,YOUTUBE,59.5
2019-4-19,4,SPOTIFY,87.83
2012-12-21,8,SHOWS AO VIVO,45.31
2013-8-17,3,YOUTUBE,56.43
2018-11-10,8,RÁDIOS AM/FM,70.18
2014-2-22,9,TV GLOBO,20.61
2014-5-27,3,SHOWS AO VIVO,79.37
2011-4-5,3,YOUTUBE,36.59
2021-4-12,12,RÁDIOS AM/FM,78.14
2019-9-8,3,SPOTIFY,1.18
2021-5-25,6,SHOWS AO VIVO,82.56
