data,cod_artista,fonte,valor_rendimento
2015-12-17,6,SPOTIFY,29.6
2014-1-14,11,SHOWS AO VIVO,88.15
2018-8-10,7,YOUTUBE,67.43
2020-3-23,9,TV GLOBO,27.51
2013-9-28,12,TV GLOBO,40.04
2016-8-6,2,SHOWS AO VIVO,41.85
2015-2-5,6,SHOWS AO VIVO,99.09
2015-7-19,8,SPOTIFY,64.4
2012-3-11,5,SPOTIFY,34.95
2020-10-27,12,SPOTIFY,99.98
2021-7-24,12,SPOTIFY,60.12
2016-4-3,8,SPOTIFY,17.12
2021-5-1,8,RÁDIOS AM/FM,22.55
2012-7-10,6,TV GLOBO,9.8
2016-4-28,9,SPOTIFY,51.31
2012-5-25,10,YOUTUBE,12.63
2010-4-8,2,RÁDIOS AM/FM,62.67
2019-4-7,9,SPOTIFY,9.85
2020-4-15,9,SONORIZAÇÃO AMBIENTAL,40.67
2015-7-1,11,SHOWS AO VIVO,12.09
2013-4-2,6,TV GLOBO,36.27
2017-5-24,13,SPOTIFY,8.39
2019-6-21,8,SPOTIFY,63.69
2010-11-15,6,RÁDIOS AM/FM,0.44
2017-12-14,8,SPOTIFY,19.13
2010-11-9,10,SONORIZAÇÃO AMBIENTAL,86.78
2018-11-23,4,RÁDIOS AM/FM,27.79
2011-7-4,9,YOUTUBE,69.19
2021-2-16,6,SPOTIFY,90.33
2021-11-10,13,RÁDIOS AM/FM,41.55
2014-4-1,10,SHOWS AO VIVO,66.31
2011-1-3,13,TV GLOBO,23.34
2011-6-24,11,SONORIZAÇÃO AMBIENTAL,3.82
2015-1-20,12,SPOTIFY,17.39
2018-9-18,1,YOUTUBE,69.13
2015-11-22,13,RÁDIOS AM/FM,37.54
2018-10-12,11,RÁDIOS AM/FM,82.97
2020-7-20,10,RÁDIOS AM/FM,81.63
2012-3-13,3,SPOTIFY,73.47
2021-8-26,10,SHOWS AO VIVO,36.1
2019-9-16,1,SPOTIFY,85.4
2014-11-21,9,RÁDIOS AM/FM,28.91
2010-5-8,3,SPOTIFY,39.77
2018-1-22,2,TV GLOBO,57.65
2014-4-23,3,SHOWS AO VIVO,56.92
2019-1-21,2,YOUTUBE,82.66
2016-10-17,4,TV GLOBO,69.74
2013-6-22,4,TV GLOBO,70.57
2017-2-23,4,SPOTIFY,78.57
2013-2-13,5,TV GLOBO,43.34
2010-7-8,11,SPOTIFY,30.15
2018-4-16,5,RÁDIOS AM/FM,53.83
2011-5-21,11,SPOTIFY,8.25
2021-9-15,11,SHOWS AO VIVO,0.26
2020-1-11,4,YOUTUBE,48.87
2018-8-12,7,SPOTIFY,41.18
2017-7-6,9,SHOWS AO VIVO,63.73
2015-10-13,12,SPOTIFY,22.95
2021-4-28,6,SPOTIFY,14.15
2013-6-13,12,TV GLOBO,44.91
2012-4-8,4,SONORIZAÇÃO AMBIENTAL,83.53
2017-8-20,12,SHOWS AO VIVO,28.45
2020-9-4,3,SHOWS AO VIVO,66.46
2016-3-8,11,SPOTIFY,80.37
2017-10-16,7,YOUTUBE,75.22
2018-9-25,5,YOUTUBE,93.64
2014-8-10,9,SHOWS AO VIVO,14.86
2020-2-8,3,YOUTUBE,61.37
2010-3-20,6,SPOTIFY,13.3
2010-11-18,10,SHOWS AO VIVO,28.96
2021-7-16,9,RÁDIOS AM/FM,11.03
2018-7-13,8,SHOWS AO VIVO,26.19
2017-9-15,9,RÁDIOS AM/FM,91.63
2016-1-4,9,RÁDIOS AM/FM,75.74
2019-11-10,11,SHOWS AO VIVO,15.93
2018-9-12,2,YOUTUBE,47.23
2011-1-25,1,RÁDIOS AM/FM,28.64
2014-8-26,6,YOUTUBE,85.48
2016-11-14,3,YOUTUBE,79.27
2012-10-17,1,RÁDIOS AM/FM,15.04
2019-5-24,8,SPOTIFY,7.37
2012-11-21,10,SPOTIFY,88.68
2011-9-27,12,YOUTUBE,64.31
2020-8-21,10,SHOWS AO VIVO,2.32
2013-7-1,13,SHOWS AO VIVO,34.88
2011-9-8,13,TV GLOBO,20.17
2020-7-24,1,YOUTUBE,37.7
2019-2-4,2,YOUTUBE,45.32
2012-8-1,9,SHOWS AO VIVO,77.96
2011-8-11,13,TV GLOBO,67.85
2020-11-14,13,TV GLOBO,17.01
2020-1-19,6,RÁDIOS AM/FM,37.2
2013-12-14,7,SPOTIFY,47.12
2018-12-12,5,RÁDIOS AM/FM,54.98
2015-9-9,4,YOUTUBE,26.45
2017-8-12,8,SPOTIFY,35.83
2016-12-14,4,RÁDIOS AM/FM,4.22
2017-4-17,11,SPOTIFY,72.14
2019-9-8,9,SHOWS AO VIVO,40.76
2010-1-8,9,YOUTUBE,65.23
2015-5-15,9,YOUTUBE,77.07
2011-6-4,11,SHOWS AO VIVO,8.3
2017-5-22,2,SONORIZAÇÃO AMBIENTAL,91.93
2012-5-14,5,YOUTUBE,46.64
2015-2-21,13,TV GLOBO,17.57
2015-11-19,7,SPOTIFY,64.23
2017-10-27,11,SHOWS AO VIVO,52.16
2020-11-4,9,SHOWS AO VIVO,8.21
2010-1-14,2,SPOTIFY,1.16
2019-1-18,6,SPOTIFY,23.72
2019-3-16,11,SHOWS AO VIVO,99.23
2013-12-7,7,RÁDIOS AM/FM,54.05
2016-8-2,4,SPOTIFY,91.29
2015-9-8,5,SPOTIFY,39.38
2016-7-6,8,SPOTIFY,61.27
2010-1-10,6,RÁDIOS AM/FM,14.98
2019-1-9,13,RÁDIOS AM/FM,38.3
2019-4-9,3,SHOWS AO VIVO,7.81
2013-2-2,2,TV GLOBO,60.93
2018-2-24,6,TV GLOBO,5.58
2020-7-3,3,SPOTIFY,3.4
2018-7-21,6,SHOWS AO VIVO,99.44
2011-12-28,8,TV GLOBO,94.53
2020-9-21,3,SPOTIFY,33.04
2013-4-6,11,SHOWS AO VIVO,63.17
2021-8-14,1,RÁDIOS AM/FM,36.7
2012-4-18,5,YOUTUBE,2.32
2018-10-9,10,SHOWS AO VIVO,84.0
2016-8-25,4,SPOTIFY,94.37
2016-10-12,8,YOUTUBE,65.88
2013-7-8,6,RÁDIOS AM/FM,64.65
2015-5-1,4,YOUTUBE,38.57
2013-11-11,13,TV GLOBO,69.59
2021-4-21,11,SPOTIFY,64.99
2011-9-26,2,SPOTIFY,42.39
2015-2-17,5,YOUTUBE,65.98
2011-1-9,3,YOUTUBE,15.95
2013-3-26,10,SPOTIFY,32.12
2021-2-13,2,SHOWS AO VIVO,92.7
2018-11-28,6,YOUTUBE,10.39
2012-1-1,5,SPOTIFY,18.9
2018-11-12,12,SONORIZAÇÃO AMBIENTAL,65.13
2020-7-27,6,RÁDIOS AM/FM,99.77
2015-10-7,6,SPOTIFY,41.24
2017-8-28,3,SONORIZAÇÃO AMBIENTAL,69.58
2012-1-24,13,SPOTIFY,32.97
2017-9-5,6,SHOWS AO VIVO,93.43
2012-11-14,4,SHOWS AO VIVO,75.48
2020-7-26,13,YOUTUBE,33.3
2021-10-24,8,SHOWS AO VIVO,0.34
2014-5-18,8,SPOTIFY,67.37
2012-11-4,2,TV GLOBO,8.47
2010-10-4,8,RÁDIOS AM/FM,58.47
2012-1-16,7,SPOTIFY,92.45
2017-11-26,7,SHOWS AO VIVO,60.92
2021-5-6,5,SPOTIFY,82.54
2012-2-28,8,SPOTIFY,89.07
2015-6-1,9,YOUTUBE,30.68
2019-1-18,11,SPOTIFY,86.09
2017-5-14,3,YOUTUBE,82.21
2020-1-16,10,YOUTUBE,25.43
2010-11-10,4,SPOTIFY,63.91
2010-6-25,11,TV GLOBO,54.07
2013-2-13,1,YOUTUBE,72.81
2016-9-8,13,TV GLOBO,34.31
2013-5-16,1,YOUTUBE,94.08
2012-8-10,13,SPOTIFY,35.21
2012-10-3,9,SPOTIFY,71.94
2012-9-15,10,SHOWS AO VIVO,67.77
2015-4-12,1,TV GLOBO,61.92
2018-3-18,5,RÁDIOS AM/FM,13.36
2016-9-11,9,TV GLOBO,75.94
2019-3-6,10,SPOTIFY,40.31
2013-5-24,10,SHOWS AO VIVO,19.49
2021-11-8,12,RÁDIOS AM/FM,98.53
2013-8-21,3,YOUTUBE,20.28
2015-4-13,5,YOUTUBE,40.48
2019-1-28,12,TV GLOBO,10.85
2017-4-4,4,TV GLOBO,25.12
2019-9-11,5,RÁDIOS AM/FM,41.89
2017-10-16,13,RÁDIOS AM/FM,61.6
2018-3-2,1,RÁDIOS AM/FM,58.71
2020-1-1,6,SHOWS AO VIVO,67.01
2012-4-13,4,SHOWS AO VIVO,38.86
2016-4-16,3,YOUTUBE,23.91
2018-1-12,9,SPOTIFY,84.87
2015-7-10,9,TV GLOBO,7.35
2018-2-11,1,TV GLOBO,1.91
2018-9-14,8,SPOTIFY,46.35
2013-11-13,6,SPOTIFY,87.38
2011-4-4,3,SHOWS AO VIVO,27.5
2018-3-19,3,RÁDIOS AM/FM,55.92
2010-2-14,13,YOUTUBE,87.87
2012-6-13,1,SPOTIFY,94.88
2013-9-26,2,RÁDIOS AM/FM,41.44
2017-3-9,11,SPOTIFY,47.06
2010-8-1,13,RÁDIOS AM/FM,16.08
2021-12-16,4,RÁDIOS AM/FM,7.53
2013-11-4,8,RÁDIOS AM/FM,52.44
2013-10-13,10,SPOTIFY,73.91
2019-2-18,7,SPOTIFY,57.15
2017-3-1,12,SPOTIFY,82.48
2013-9-13,12,RÁDIOS AM/FM,71.59
2021-4-2,12,SHOWS AO VIVO,62.78
2017-4-3,9,SHOWS AO VIVO,87.0
2014-5-7,1,SPOTIFY,16.3
2012-11-15,5,SHOWS AO VIVO,6.17
2018-4-2,11,SHOWS AO VIVO,69.9
2011-7-12,13,SPOTIFY,50.3
2017-3-20,1,TV GLOBO,18.49
2018-1-1,6,SPOTIFY,15.74
2019-4-13,11,SONORIZAÇÃO AMBIENTAL,3.97
2010-10-12,8,YOUTUBE,88.08
2021-6-24,4,SPOTIFY,33.69
2010-3-12,13,SHOWS AO VIVO,67.58
2019-3-26,8,YOUTUBE,58.49
2017-2-23,13,TV GLOBO,18.35
2017-3-9,4,SPOTIFY,62.99
2021-9-24,7,RÁDIOS AM/FM,62.36
2010-4-24,13,SHOWS AO VIVO,15.88
2013-10-22,3,YOUTUBE,64.78
2017-12-21,4,SONORIZAÇÃO AMBIENTAL,92.02
2016-6-13,11,SPOTIFY,14.93
2017-11-5,11,SPOTIFY,94.12
2018-1-2,11,SPOTIFY,96.86
2020-8-12,5,SPOTIFY,20.84
2011-12-4,2,SHOWS AO VIVO,59.96
2018-12-26,4,SHOWS AO VIVO,63.67
2012-11-28,8,SHOWS AO VIVO,76.37
2010-3-17,2,TV GLOBO,44.83
2010-9-25,8,TV GLOBO,39.92
2011-3-25,4,SPOTIFY,22.54
2012-1-21,12,SONORIZAÇÃO AMBIENTAL,14.43
2014-8-15,3,YOUTUBE,22.41
2017-4-13,6,SPOTIFY,90.38
2016-8-4,4,SPOTIFY,31.34
2021-9-2,13,SHOWS AO VIVO,48.94
2020-11-8,3,SHOWS AO VIVO,42.57
2011-10-8,7,RÁDIOS AM/FM,35.1
2016-1-25,6,SPOTIFY,55.45
2021-7-20,7,RÁDIOS AM/FM,0.98
2010-10-13,1,TV GLOBO,81.9
2011-4-14,10,YOUTUBE,40.69
2018-9-11,10,SHOWS AO VIVO,4.6
2019-11-14,2,SPOTIFY,49.6
2013-10-18,11,SPOTIFY,82.64
2021-7-4,9,YOUTUBE,10.15
2020-12-13,7,SPOTIFY,54.91
2012-10-14,5,SPOTIFY,16.38
2020-2-21,1,TV GLOBO,17.54
2019-4-1,8,SPOTIFY,68.59
2012-7-22,3,YOUTUBE,1.86
2011-12-4,1,SPOTIFY,39.46
2014-12-26,3,YOUTUBE,66.28
2020-6-2,6,SHOWS AO VIVO,58.94
2014-2-11,12,SPOTIFY,39.27
2010-1-11,1,RÁDIOS AM/FM,82.04
2010-10-5,4,YOUTUBE,71.56
2017-7-23,1,SHOWS AO VIVO,22.34
2020-5-9,9,YOUTUBE,93.56
2015-6-16,8,SPOTIFY,65.16
2019-10-8,9,SHOWS AO VIVO,49.51
2017-3-26,4,SPOTIFY,46.13
2013-1-18,13,SPOTIFY,98.52
2013-2-4,5,SPOTIFY,33.82
2018-1-9,11,YOUTUBE,79.79
2013-3-2,10,RÁDIOS AM/FM,6.8
2010-3-5,4,RÁDIOS AM/FM,36.77
2011-7-9,7,RÁDIOS AM/FM,14.55
2018-5-16,12,SPOTIFY,97.21
2012-7-1,10,SHOWS AO VIVO,4.87
2021-5-11,10,TV GLOBO,57.29
2019-9-1,3,SHOWS AO VIVO,18.18
2014-8-2,7,SHOWS AO VIVO,52.66
2020-9-2,6,SPOTIFY,68.47
2016-10-2,4,SHOWS AO VIVO,54.04
2015-12-19,7,SPOTIFY,26.41
2020-4-15,7,SPOTIFY,81.14
2019-12-27,12,YOUTUBE,24.6
2011-8-14,10,RÁDIOS AM/FM,82.11
2012-3-11,2,SPOTIFY,68.02
2016-11-5,3,RÁDIOS AM/FM,62.14
2010-2-20,2,SHOWS AO VIVO,64.9
2016-7-23,8,SHOWS AO VIVO,36.14
2013-10-3,7,SPOTIFY,55.53
2011-5-23,10,SONORIZAÇÃO AMBIENTAL,37.54
2013-5-19,5,SPOTIFY,34.64
2010-4-17,1,RÁDIOS AM/FM,14.95
2010-11-12,4,SPOTIFY,25.28
2021-12-6,1,SHOWS AO VIVO,26.36
2020-7-25,4,RÁDIOS AM/FM,28.64
2010-8-5,4,SHOWS AO VIVO,49.23
2014-9-19,11,SPOTIFY,92.93
2010-10-20,1,SPOTIFY,68.05
2020-12-15,2,TV GLOBO,65.04
2021-11-4,13,SPOTIFY,97.27
2018-9-4,4,SPOTIFY,7.1
2016-12-28,4,RÁDIOS AM/FM,80.83
2012-3-24,11,SHOWS AO VIVO,38.47
2013-2-21,10,SPOTIFY,49.48
2010-8-6,4,YOUTUBE,27.32
2018-8-16,3,SHOWS AO VIVO,31.87
2020-12-7,5,SONORIZAÇÃO AMBIENTAL,38.64
2010-6-23,3,SHOWS AO VIVO,16.6
2012-7-26,6,SHOWS AO VIVO,1.72
2014-12-22,4,SHOWS AO VIVO,90.27
2020-5-22,10,SHOWS AO VIVO,89.68
2012-2-7,12,YOUTUBE,57.72
2016-4-22,12,SPOTIFY,10.08
2011-5-12,4,SPOTIFY,70.81
2011-3-27,13,SPOTIFY,84.48
2020-4-24,10,SPOTIFY,21.06
2016-3-10,4,YOUTUBE,11.43
2011-4-13,11,SPOTIFY,76.71
2013-10-6,3,SPOTIFY,19.94
2011-3-12,10,SONORIZAÇÃO AMBIENTAL,16.04
2012-11-16,6,TV GLOBO,37.95
2015-3-25,13,TV GLOBO,78.69
2019-6-27,6,TV GLOBO,79.22
2018-11-13,12,TV GLOBO,95.37
2020-3-4,4,TV GLOBO,27.71
2018-5-22,8,SHOWS AO VIVO,54.55
2012-8-3,3,TV GLOBO,24.73
2021-10-21,7,SPOTIFY,37.58
2011-4-14,5,RÁDIOS AM/FM,22.8
2010-10-4,8,YOUTUBE,23.06
2018-10-7,6,RÁDIOS AM/FM,16.99
2010-10-6,5,SPOTIFY,51.76
2016-5-1,10,SHOWS AO VIVO,83.72
2020-1-8,11,SPOTIFY,27.03
2011-3-24,7,SONORIZAÇÃO AMBIENTAL,61.3
2010-4-11,7,SHOWS AO VIVO,53.5
2016-11-27,1,SONORIZAÇÃO AMBIENTAL,64.68
2021-12-24,6,SHOWS AO VIVO,62.6
2019-6-14,3,SPOTIFY,68.38
2019-2-15,2,SPOTIFY,43.82
2010-7-1,1,SHOWS AO VIVO,86.91
2018-6-7,5,SHOWS AO VIVO,54.94
2018-2-25,8,SHOWS AO VIVO,69.51
2020-1-5,4,SHOWS AO VIVO,69.12
2015-12-25,1,TV GLOBO,42.95
2020-10-2,7,SHOWS AO VIVO,85.7
2019-4-10,13,SPOTIFY,14.66
2013-1-2,13,TV GLOBO,46.16
2018-5-5,1,RÁDIOS AM/FM,66.54
2021-11-15,13,SPOTIFY,48.02
2021-4-26,6,SHOWS AO VIVO,98.3
2013-12-12,1,SPOTIFY,98.92
2013-9-14,5,SPOTIFY,99.17
2015-11-3,2,SHOWS AO VIVO,99.0
2017-7-28,7,SONORIZAÇÃO AMBIENTAL,95.18
2010-5-12,4,SHOWS AO VIVO,47.26
2015-1-19,6,YOUTUBE,37.76
2012-7-5,2,YOUTUBE,62.14
2018-7-19,13,SPOTIFY,71.86
2018-6-27,11,SHOWS AO VIVO,96.8
2010-5-19,4,TV GLOBO,49.66
2012-1-28,8,SPOTIFY,67.92
2016-8-16,8,YOUTUBE,18.49
2017-2-28,9,SPOTIFY,11.12
2020-4-3,1,YOUTUBE,69.0
2010-7-5,2,SPOTIFY,31.02
2012-2-12,13,YOUTUBE,18.68
2011-12-3,7,SPOTIFY,1.94
2015-4-10,11,SPOTIFY,49.08
2020-6-18,7,SHOWS AO VIVO,62.84
2011-9-2,2,SPOTIFY,45.93
2011-4-12,10,TV GLOBO,88.71
2018-8-17,8,RÁDIOS AM/FM,26.22
2010-6-10,11,SHOWS AO VIVO,45.17
2015-12-16,7,RÁDIOS AM/FM,40.26
2021-10-22,5,SPOTIFY,53.34
2020-6-25,11,SHOWS AO VIVO,22.47
2013-12-5,8,SHOWS AO VIVO,13.76
2015-12-5,4,SHOWS AO VIVO,55.02
2013-7-16,2,TV GLOBO,44.2
2014-6-11,11,YOUTUBE,71.59
2017-12-22,13,YOUTUBE,71.6
2020-2-7,1,SPOTIFY,57.21
2014-11-9,10,TV GLOBO,56.39
2014-12-15,7,TV GLOBO,44.74
2015-8-9,7,SPOTIFY,67.66
2016-11-23,4,YOUTUBE,16.38
2019-6-24,5,SPOTIFY,8.56
2017-4-21,10,RÁDIOS AM/FM,65.17
2011-9-24,4,SPOTIFY,93.05
2016-10-21,6,SPOTIFY,3.2
2010-7-24,7,YOUTUBE,46.63
2016-12-2,13,TV GLOBO,64.92
2011-11-14,6,SPOTIFY,95.93
2017-12-14,13,SPOTIFY,55.39
2015-9-13,13,SPOTIFY,53.45
2013-2-28,4,SPOTIFY,41.06
2019-2-14,2,SHOWS AO VIVO,60.73
2020-1-17,6,SPOTIFY,67.7
2020-4-3,9,SONORIZAÇÃO AMBIENTAL,40.32
2020-12-19,4,YOUTUBE,34.34
2016-1-19,9,SPOTIFY,50.28
2010-6-17,12,SPOTIFY,14.76
2010-11-13,13,SHOWS AO VIVO,68.99
2019-11-24,4,TV GLOBO,60.74
2019-6-23,4,SPOTIFY,86.83
