data,cod_artista,fonte,valor_rendimento
2012-3-2,9,SHOWS AO VIVO,18.38
2016-11-28,3,SPOTIFY,17.93
2012-9-27,3,SPOTIFY,20.5
2015-7-18,8,YOUTUBE,4.29
2020-10-16,8,TV GLOBO,38.94
2019-11-24,12,SHOWS AO VIVO,11.5
2010-12-4,1,SHOWS AO VIVO,15.28
2015-2-1,10,SHOWS AO VIVO,94.63
2018-2-2,4,YOUTUBE,77.37
2016-6-14,10,SHOWS AO VIVO,87.13
2018-4-16,6,RÁDIOS AM/FM,93.01
2018-10-7,4,SHOWS AO VIVO,33.63
2020-9-18,1,RÁDIOS AM/FM,89.15
2013-2-6,11,SPOTIFY,82.35
2010-3-12,6,RÁDIOS AM/FM,48.08
2012-4-8,4,SPOTIFY,53.55
2014-8-22,9,SPOTIFY,6.78
2019-10-26,12,SONORIZAÇÃO AMBIENTAL,28.33
2014-11-9,4,SHOWS AO VIVO,69.61
2016-3-6,6,RÁDIOS AM/FM,2.7
2021-9-18,1,RÁDIOS AM/FM,47.2
2014-7-1,13,RÁDIOS AM/FM,76.67
2020-4-7,3,YOUTUBE,14.42
2015-4-11,5,SPOTIFY,59.27
2021-1-15,1,SPOTIFY,10.37
2021-6-12,2,SHOWS AO VIVO,43.46
2010-12-22,9,SHOWS AO VIVO,15.35
2019-4-19,4,YOUTUBE,97.6
2016-11-13,2,YOUTUBE,96.44
2016-12-15,6,YOUTUBE,19.31
2021-1-8,12,YOUTUBE,79.11
2021-6-24,12,SPOTIFY,23.04
2018-1-7,2,SPOTIFY,24.95
2019-12-3,8,SONORIZAÇÃO AMBIENTAL,36.35
2016-8-9,4,TV GLOBO,59.59
2011-3-25,10,YOUTUBE,90.43
2014-6-9,10,SHOWS AO VIVO,84.09
2020-5-16,9,SPOTIFY,45.15
2010-4-14,1,SHOWS AO VIVO,53.12
2019-5-28,8,YOUTUBE,8.89
2017-5-19,11,YOUTUBE,67.21
2021-8-13,11,YOUTUBE,39.98
2012-7-4,3,TV GLOBO,77.78
2013-8-8,8,SHOWS AO VIVO,99.91
2015-12-20,1,SPOTIFY,5.77
2010-6-26,13,YOUTUBE,25.9
2011-10-4,9,TV GLOBO,16.67
2011-5-2,8,SHOWS AO VIVO,15.99
2015-3-9,7,SHOWS AO VIVO,73.54
2011-7-10,11,SPOTIFY,66.11
2018-10-8,10,SPOTIFY,34.99
2011-9-27,5,SPOTIFY,5.22
2018-8-2,6,SHOWS AO VIVO,78.21
2019-7-25,11,SPOTIFY,96.13
2018-6-13,2,SPOTIFY,69.66
2013-10-6,10,RÁDIOS AM/FM,33.52
2011-2-28,8,SPOTIFY,4.8
2020-4-27,5,YOUTUBE,52.0
2018-10-18,7,SPOTIFY,17.15
2017-2-10,9,SHOWS AO VIVO,58.8
2019-11-14,12,TV GLOBO,35.18
2011-3-26,9,TV GLOBO,59.74
2018-12-13,11,YOUTUBE,30.91
2011-5-9,9,TV GLOBO,3.12
2018-6-1,10,SPOTIFY,42.48
2013-2-28,13,RÁDIOS AM/FM,75.47
2021-1-2,13,SPOTIFY,2.76
2020-1-23,10,SHOWS AO VIVO,73.5
2015-1-18,4,SHOWS AO VIVO,58.69
2021-12-14,3,SHOWS AO VIVO,41.26
2021-6-5,8,RÁDIOS AM/FM,50.99
2021-10-10,13,SPOTIFY,16.88
2014-6-25,4,YOUTUBE,10.52
2013-4-15,7,TV GLOBO,29.88
2015-2-4,10,SPOTIFY,55.46
2019-9-9,9,RÁDIOS AM/FM,2.5
2014-2-15,1,YOUTUBE,89.31
2016-11-7,3,RÁDIOS AM/FM,52.86
2020-3-2,3,TV GLOBO,0.61
2017-3-8,8,SPOTIFY,78.37
2011-3-16,12,YOUTUBE,53.24
2013-8-2,1,YOUTUBE,90.65
2015-9-17,12,TV GLOBO,4.17
2010-12-27,3,SPOTIFY,83.21
2013-1-15,12,SHOWS AO VIVO,45.64
2020-8-27,8,RÁDIOS AM/FM,46.52
2017-5-7,3,YOUTUBE,30.05
2012-1-20,4,SPOTIFY,93.1
2013-2-24,12,RÁDIOS AM/FM,32.33
2012-7-20,5,TV GLOBO,64.48
2016-10-7,1,SPOTIFY,9.15
2021-8-9,1,RÁDIOS AM/FM,72.89
2015-12-18,4,SHOWS AO VIVO,38.2
2015-12-24,12,YOUTUBE,1.1
2013-9-3,4,YOUTUBE,0.66
2014-1-1,8,RÁDIOS AM/FM,22.49
2012-12-24,12,SONORIZAÇÃO AMBIENTAL,9.75
2019-3-16,5,SHOWS AO VIVO,16.75
2012-9-17,5,SPOTIFY,51.15
2020-8-17,13,SPOTIFY,62.15
2020-8-4,7,SPOTIFY,90.07
2014-8-3,4,SHOWS AO VIVO,41.36
2014-10-28,10,YOUTUBE,37.3
2012-1-17,8,SHOWS AO VIVO,16.66
2020-12-25,11,TV GLOBO,97.93
2020-6-28,3,SPOTIFY,32.67
2019-12-18,2,SPOTIFY,66.72
2011-3-14,3,SHOWS AO VIVO,28.02
2011-11-8,3,SHOWS AO VIVO,64.21
2018-3-15,1,SHOWS AO VIVO,81.09
2011-9-11,12,SHOWS AO VIVO,58.67
2012-12-14,3,SHOWS AO VIVO,17.09
2021-4-21,3,SPOTIFY,70.36
2019-5-13,1,SHOWS AO VIVO,23.6
2012-5-4,1,SPOTIFY,90.45
2014-9-16,13,SPOTIFY,81.25
2019-5-22,5,SPOTIFY,66.58
2011-10-4,12,SHOWS AO VIVO,96.05
2011-5-8,1,SPOTIFY,20.16
2017-3-1,2,SPOTIFY,92.15
2014-7-28,1,SPOTIFY,40.97
2015-11-11,2,TV GLOBO,35.31
2020-9-8,8,TV GLOBO,87.9
2012-4-27,11,SHOWS AO VIVO,57.5
2012-4-11,7,SPOTIFY,78.19
2013-12-7,6,SHOWS AO VIVO,68.77
2012-2-12,11,SHOWS AO VIVO,2.92
2020-4-28,8,SONORIZAÇÃO AMBIENTAL,48.67
2019-4-26,3,RÁDIOS AM/FM,24.22
2019-6-13,8,SHOWS AO VIVO,22.26
2019-11-13,4,SPOTIFY,20.16
2014-3-12,1,SPOTIFY,58.29
2013-6-22,8,TV GLOBO,51.21
2018-4-15,8,RÁDIOS AM/FM,93.95
2019-5-26,3,SPOTIFY,51.41
2011-10-15,4,SHOWS AO VIVO,99.04
2020-9-16,3,SHOWS AO VIVO,69.97
2017-8-21,1,YOUTUBE,73.92
2012-11-20,5,SONORIZAÇÃO AMBIENTAL,69.33
2014-10-1,10,RÁDIOS AM/FM,50.98
2010-7-28,5,YOUTUBE,77.06
2012-4-25,6,SPOTIFY,81.8
2021-10-9,7,SHOWS AO VIVO,25.59
2012-3-27,3,RÁDIOS AM/FM,98.65
2013-3-5,5,SHOWS AO VIVO,91.62
2010-9-17,12,SONORIZAÇÃO AMBIENTAL,50.17
2020-9-27,11,SHOWS AO VIVO,67.67
2011-3-5,5,RÁDIOS AM/FM,76.5
2014-5-16,2,SHOWS AO VIVO,90.02
2010-3-25,12,TV GLOBO,44.07
2018-1-28,2,SPOTIFY,2.88
2017-11-14,13,SPOTIFY,20.86
2019-11-7,9,SPOTIFY,32.7
2020-6-3,9,RÁDIOS AM/FM,1.48
2015-5-25,11,SPOTIFY,35.08
2010-11-23,11,SHOWS AO VIVO,44.85
2015-10-24,3,SPOTIFY,9.97
2021-12-7,2,RÁDIOS AM/FM,48.34
2013-3-25,10,RÁDIOS AM/FM,18.61
2017-7-6,11,YOUTUBE,32.9
2021-6-2,8,SHOWS AO VIVO,82.91
2013-6-6,2,YOUTUBE,34.36
2010-1-2,6,RÁDIOS AM/FM,56.95
2020-9-9,1,SPOTIFY,4.88
2019-5-13,11,RÁDIOS AM/FM,34.09
2019-2-4,11,YOUTUBE,59.7
2011-11-17,11,SHOWS AO VIVO,75.52
2017-7-5,9,SPOTIFY,45.84
2016-3-10,1,YOUTUBE,55.31
2021-2-28,13,SPOTIFY,52.16
2010-5-21,7,RÁDIOS AM/FM,45.94
2015-11-21,3,TV GLOBO,73.17
2013-1-3,8,SPOTIFY,34.59
2011-10-2,6,SHOWS AO VIVO,29.2
2014-1-25,8,RÁDIOS AM/FM,72.58
2018-2-3,12,SPOTIFY,96.15
2016-6-19,6,SONORIZAÇÃO AMBIENTAL,70.23
2014-1-13,10,SPOTIFY,51.01
2018-2-9,10,RÁDIOS AM/FM,6.34
2011-2-20,7,SONORIZAÇÃO AMBIENTAL,63.34
2021-12-5,4,YOUTUBE,46.83
2012-7-19,13,SONORIZAÇÃO AMBIENTAL,21.13
2015-5-9,8,SPOTIFY,7.64
2012-9-2,6,SHOWS AO VIVO,68.3
2016-11-7,6,RÁDIOS AM/FM,59.96
2019-6-21,12,SPOTIFY,87.43
2012-7-28,13,SONORIZAÇÃO AMBIENTAL,64.59
2019-5-20,12,RÁDIOS AM/FM,3.3
2015-7-7,10,SONORIZAÇÃO AMBIENTAL,99.8
2020-4-23,12,RÁDIOS AM/FM,52.37
2012-3-27,5,SHOWS AO VIVO,4.25
2012-3-14,4,SHOWS AO VIVO,92.15
2018-5-10,13,SHOWS AO VIVO,74.43
2016-3-20,3,YOUTUBE,35.54
2012-2-25,5,YOUTUBE,25.84
2017-2-3,9,SHOWS AO VIVO,61.54
2016-9-23,8,SPOTIFY,10.65
2019-1-7,4,SPOTIFY,60.66
2016-3-19,6,SHOWS AO VIVO,0.5
2021-3-17,12,SPOTIFY,35.93
2017-3-15,8,YOUTUBE,58.94
2015-5-27,9,SPOTIFY,67.83
2010-5-3,9,SPOTIFY,0.73
2019-5-16,11,SPOTIFY,85.37
2010-2-10,12,SHOWS AO VIVO,84.17
2018-5-3,11,SPOTIFY,98.71
2017-1-24,10,SPOTIFY,16.73
2012-8-12,13,SPOTIFY,37.91
2015-12-3,6,YOUTUBE,88.47
2016-3-3,1,SPOTIFY,97.17
2012-3-28,10,SHOWS AO VIVO,20.56
2021-2-6,4,SPOTIFY,44.58
2019-3-26,8,SPOTIFY,78.84
2018-8-5,6,SPOTIFY,26.5
2018-3-15,3,SPOTIFY,30.72
2013-11-15,13,SPOTIFY,61.53
2012-1-6,13,RÁDIOS AM/FM,13.33
2014-4-12,7,SPOTIFY,16.85
2017-3-15,7,RÁDIOS AM/FM,73.5
2021-1-4,10,SHOWS AO VIVO,91.94
2021-12-14,4,SHOWS AO VIVO,13.72
2021-5-15,2,SHOWS AO VIVO,89.56
2014-6-27,2,TV GLOBO,51.26
2016-9-13,12,SPOTIFY,24.09
2021-1-13,12,SHOWS AO VIVO,64.29
2015-6-17,3,SPOTIFY,67.71
2019-2-18,3,SHOWS AO VIVO,63.49
2018-2-6,2,SPOTIFY,86.7
2019-5-16,11,YOUTUBE,38.96
2021-8-3,8,SONORIZAÇÃO AMBIENTAL,59.61
2010-8-22,6,SHOWS AO VIVO,24.3
2017-4-5,10,SPOTIFY,14.73
2016-4-9,12,SHOWS AO VIVO,45.2
2013-4-24,6,SHOWS AO VIVO,27.59
2012-1-25,6,SPOTIFY,18.1
2016-1-15,5,RÁDIOS AM/FM,35.37
2011-8-15,7,YOUTUBE,31.51
2021-12-7,13,SPOTIFY,50.6
2016-10-2,12,RÁDIOS AM/FM,64.66
2013-10-20,10,SPOTIFY,37.4
2015-12-21,9,SHOWS AO VIVO,90.03
2012-2-15,13,TV GLOBO,78.27
2018-4-13,2,RÁDIOS AM/FM,24.34
2017-9-8,11,SPOTIFY,36.26
2013-7-3,1,RÁDIOS AM/FM,82.39
2016-7-1,5,SHOWS AO VIVO,76.8
2021-7-17,9,SHOWS AO VIVO,37.63
2018-4-3,11,SPOTIFY,41.3
2011-7-11,12,TV GLOBO,45.55
2014-5-27,4,SPOTIFY,6.91
2014-9-1,13,SPOTIFY,40.96
2012-8-23,5,SPOTIFY,2.44
2017-7-1,8,SHOWS AO VIVO,15.61
2014-5-6,8,SPOTIFY,47.66
2017-11-27,13,SPOTIFY,92.33
2015-8-16,2,YOUTUBE,20.39
2017-10-11,13,RÁDIOS AM/FM,35.12
2019-2-12,3,RÁDIOS AM/FM,86.29
2011-4-11,9,YOUTUBE,54.13
2014-11-6,2,SPOTIFY,99.86
2010-5-22,6,YOUTUBE,15.88
2020-7-25,12,TV GLOBO,72.56
2012-2-2,9,RÁDIOS AM/FM,37.38
2012-6-25,13,RÁDIOS AM/FM,58.76
2021-11-5,3,SHOWS AO VIVO,68.62
2019-4-7,1,SPOTIFY,9.82
2018-1-20,4,YOUTUBE,70.34
2019-3-20,7,SHOWS AO VIVO,85.57
2010-9-26,8,YOUTUBE,77.18
2013-6-5,13,SPOTIFY,97.47
2018-6-22,4,TV GLOBO,28.35
2020-8-11,8,SONORIZAÇÃO AMBIENTAL,59.71
2018-10-22,12,RÁDIOS AM/FM,35.89
2010-7-6,4,YOUTUBE,86.88
2020-5-6,13,RÁDIOS AM/FM,3.09
2017-1-25,8,RÁDIOS AM/FM,88.9
2021-5-17,6,SHOWS AO VIVO,99.51
2014-10-18,13,SPOTIFY,17.85
2015-8-10,2,SHOWS AO VIVO,27.4
2020-12-13,11,RÁDIOS AM/FM,4.0
2017-8-19,5,RÁDIOS AM/FM,24.54
2020-10-3,13,SPOTIFY,76.64
2014-9-22,3,SPOTIFY,5.23
2013-12-27,3,SPOTIFY,77.56
2020-7-5,11,YOUTUBE,29.51
2013-5-8,3,SHOWS AO VIVO,9.56
2013-7-10,9,SHOWS AO VIVO,2.99
2012-6-26,6,SHOWS AO VIVO,77.13
2011-3-7,11,SHOWS AO VIVO,8.42
2021-2-7,11,SONORIZAÇÃO AMBIENTAL,19.52
2016-7-12,4,SHOWS AO VIVO,64.9
2016-7-19,2,SHOWS AO VIVO,89.57
2017-2-1,11,TV GLOBO,82.25
2018-12-2,12,SHOWS AO VIVO,18.4
2019-4-3,9,YOUTUBE,79.98
2015-6-7,4,SPOTIFY,98.77
2012-8-26,9,TV GLOBO,84.56
2017-11-22,7,SHOWS AO VIVO,51.25
2013-9-5,6,SPOTIFY,25.64
2012-2-4,4,SPOTIFY,45.04
2015-2-6,4,SHOWS AO VIVO,78.14
2018-4-1,9,SPOTIFY,85.11
2016-7-28,9,TV GLOBO,66.33
2015-8-18,10,SHOWS AO VIVO,54.86
2010-3-8,8,RÁDIOS AM/FM,58.16
2016-5-11,8,SHOWS AO VIVO,82.5
2011-6-25,10,RÁDIOS AM/FM,19.23
2019-5-11,9,SPOTIFY,82.61
2016-12-21,7,SPOTIFY,93.01
2021-5-27,9,SONORIZAÇÃO AMBIENTAL,56.41
2014-10-26,7,SPOTIFY,41.39
2011-6-15,5,SHOWS AO VIVO,41.91
2015-4-3,2,SHOWS AO VIVO,70.1
2016-3-1,10,SHOWS AO VIVO,25.5
2016-9-25,7,SPOTIFY,61.06
2013-11-2,5,SHOWS AO VIVO,77.21
2021-6-27,8,YOUTUBE,58.55
2012-8-28,4,TV GLOBO,16.76
2014-10-7,1,SPOTIFY,56.93
2013-3-2,11,RÁDIOS AM/FM,88.11
2010-2-18,6,YOUTUBE,49.28
2016-8-22,7,SPOTIFY,4.21
2018-4-8,9,SPOTIFY,24.35
2010-8-6,13,RÁDIOS AM/FM,55.62
2013-12-21,6,YOUTUBE,74.43
2015-2-16,1,RÁDIOS AM/FM,50.55
2013-8-12,6,SONORIZAÇÃO AMBIENTAL,4.03
2013-8-2,1,SPOTIFY,59.68
2012-7-18,9,SHOWS AO VIVO,74.46
2012-6-22,5,TV GLOBO,74.18
2014-9-2,11,SPOTIFY,6.81
2013-12-3,6,RÁDIOS AM/FM,63.75
2014-7-20,11,SPOTIFY,79.91
2020-2-3,2,SHOWS AO VIVO,21.32
2015-1-2,8,SHOWS AO VIVO,9.84
2021-8-10,1,SHOWS AO VIVO,86.72
2014-4-15,6,SPOTIFY,53.17
2014-4-18,6,RÁDIOS AM/FM,40.72
2012-12-8,1,SHOWS AO VIVO,89.71
2016-12-9,10,SHOWS AO VIVO,68.92
2011-8-9,12,SONORIZAÇÃO AMBIENTAL,36.02
2020-11-19,6,SPOTIFY,94.87
2018-10-24,5,SPOTIFY,73.79
2013-10-11,4,SPOTIFY,65.34
2020-8-12,6,TV GLOBO,93.43
2012-8-2,12,RÁDIOS AM/FM,79.58
2015-3-28,6,SHOWS AO VIVO,69.28
2019-9-13,3,SPOTIFY,38.49
2020-7-14,12,SPOTIFY,98.65
2020-1-22,6,SPOTIFY,92.12
2019-8-26,12,RÁDIOS AM/FM,32.28
2018-6-22,10,RÁDIOS AM/FM,39.16
2019-7-5,7,SHOWS AO VIVO,24.34
2015-10-1,3,YOUTUBE,42.41
2017-5-16,10,SPOTIFY,89.2
2013-11-16,8,SHOWS AO VIVO,28.72
2016-10-18,8,SPOTIFY,38.71
2021-5-9,3,SHOWS AO VIVO,77.45
2016-4-6,10,YOUTUBE,36.13
2013-2-9,2,SHOWS AO VIVO,81.27
2015-1-16,12,RÁDIOS AM/FM,53.03
2019-2-25,3,SHOWS AO VIVO,29.66
2014-2-6,1,RÁDIOS AM/FM,79.61
2018-5-18,10,SPOTIFY,82.24
2015-1-10,11,YOUTUBE,0.76
2013-5-10,11,YOUTUBE,67.73
2011-6-16,10,SPOTIFY,8.31
2011-11-12,7,SHOWS AO VIVO,74.48
2012-9-8,6,SPOTIFY,24.07
2015-6-17,10,SPOTIFY,6.84
2020-9-7,13,TV GLOBO,92.5
2018-4-11,11,SPOTIFY,98.81
2011-12-25,12,SHOWS AO VIVO,4.29
2021-2-18,12,SHOWS AO VIVO,86.22
2019-9-24,6,SHOWS AO VIVO,6.75
2010-5-17,2,SHOWS AO VIVO,9.54
2010-12-25,1,SPOTIFY,26.8
2021-5-16,8,SPOTIFY,39.99
2018-7-8,8,SPOTIFY,90.5
2013-3-17,6,SPOTIFY,87.01
2014-11-11,10,RÁDIOS AM/FM,9.42
2020-4-28,9,YOUTUBE,63.47
2011-5-23,2,SPOTIFY,96.99
2014-3-21,5,SPOTIFY,72.7
2011-5-10,4,RÁDIOS AM/FM,43.53
2013-12-16,10,RÁDIOS AM/FM,72.25
2013-5-24,12,SPOTIFY,79.1
2014-4-10,10,TV GLOBO,2.13
2016-10-22,8,SHOWS AO VIVO,32.91
2017-9-10,12,YOUTUBE,92.57
2014-9-6,6,SHOWS AO VIVO,44.27
2012-3-10,4,SPOTIFY,44.71
2013-9-22,2,YOUTUBE,60.01
2019-8-13,6,YOUTUBE,51.7
2019-2-19,9,YOUTUBE,43.32
2015-12-11,2,SPOTIFY,8.33
2016-12-14,8,SHOWS AO VIVO,60.24
2020-4-1,4,SHOWS AO VIVO,1.94
2020-9-9,11,SPOTIFY,95.43
2013-6-3,12,SPOTIFY,24.02
