data,cod_artista,fonte,valor_rendimento
2010-7-17,12,SHOWS AO VIVO,77.77
2017-1-19,11,TV GLOBO,97.56
2011-3-11,8,SHOWS AO VIVO,71.34
2013-2-24,3,SPOTIFY,41.79
2020-7-6,4,TV GLOBO,29.03
2020-9-7,7,SHOWS AO VIVO,60.42
2021-8-16,2,YOUTUBE,40.83
2016-7-20,6,SPOTIFY,51.92
2016-5-28,12,SHOWS AO VIVO,63.73
2011-8-17,4,SPOTIFY,49.82
2012-9-6,12,SHOWS AO VIVO,32.1
2017-9-16,9,YOUTUBE,86.37
2019-10-1,10,RÁDIOS AM/FM,88.12
2021-8-22,7,SHOWS AO VIVO,87.61
2018-4-14,1,TV GLOBO,55.59
2011-8-5,5,SHOWS AO VIVO,7.93
2016-6-19,8,SPOTIFY,51.35
2019-5-16,13,RÁDIOS AM/FM,63.69
2010-8-9,6,SHOWS AO VIVO,38.01
2012-10-4,11,RÁDIOS AM/FM,6.96
2019-5-1,5,TV GLOBO,23.71
2014-9-7,10,YOUTUBE,66.16
2021-4-14,13,YOUTUBE,54.48
2010-7-6,12,SPOTIFY,21.8
2020-8-2,6,SPOTIFY,66.42
2015-2-25,3,YOUTUBE,82.68
2015-9-21,12,YOUTUBE,54.55
2020-7-22,3,SHOWS AO VIVO,70.61
2021-4-10,8,TV GLOBO,66.65
2014-6-19,11,SHOWS AO VIVO,6.39
2021-11-8,7,SPOTIFY,93.8
2010-11-8,13,SPOTIFY,8.11
2021-1-22,6,YOUTUBE,19.08
2011-5-21,4,SPOTIFY,95.34
2019-11-28,12,SPOTIFY,22.38
2015-5-2,6,RÁDIOS AM/FM,4.43
2012-7-11,7,RÁDIOS AM/FM,86.57
2018-1-15,9,RÁDIOS AM/FM,58.04
2017-11-23,2,SHOWS AO VIVO,45.67
2012-10-27,5,TV GLOBO,78.28
2021-8-8,10,SHOWS AO VIVO,9.27
2018-5-17,8,SPOTIFY,15.86
2019-4-22,12,SPOTIFY,68.1
2017-9-18,1,SHOWS AO VIVO,9.86
2012-2-25,6,SPOTIFY,7.18
2010-4-6,5,SPOTIFY,44.02
2021-1-16,6,SPOTIFY,6.96
2020-8-27,9,SHOWS AO VIVO,15.13
2011-5-13,13,SPOTIFY,55.82
2020-3-8,11,YOUTUBE,59.67
2017-9-9,8,SPOTIFY,8.17
2018-3-17,12,SPOTIFY,32.28
2013-1-15,3,RÁDIOS AM/FM,36.54
2016-12-4,13,TV GLOBO,40.24
2013-12-2,4,YOUTUBE,42.71
2017-6-1,2,SHOWS AO VIVO,80.86
2014-3-6,10,SHOWS AO VIVO,27.18
2010-8-24,10,SHOWS AO VIVO,94.26
2016-2-20,10,SPOTIFY,43.09
2021-10-22,6,RÁDIOS AM/FM,34.99
2011-1-27,9,SPOTIFY,39.06
2021-2-2,7,SHOWS AO VIVO,72.89
2019-3-28,13,YOUTUBE,87.21
2017-3-23,9,RÁDIOS AM/FM,96.64
2017-5-23,6,SHOWS AO VIVO,78.33
2011-5-2,6,RÁDIOS AM/FM,29.18
2018-8-28,6,YOUTUBE,27.27
2012-5-23,1,RÁDIOS AM/FM,48.58
2016-10-20,7,YOUTUBE,83.95
2017-8-7,6,SPOTIFY,69.43
2018-8-16,8,SPOTIFY,86.99
2015-3-2,3,YOUTUBE,45.83
2010-12-13,5,RÁDIOS AM/FM,34.0
2010-2-2,11,SPOTIFY,86.61
2010-1-12,3,SHOWS AO VIVO,61.68
2019-4-9,3,YOUTUBE,54.07
2019-7-28,4,SHOWS AO VIVO,14.99
2018-8-24,12,SHOWS AO VIVO,77.47
2018-6-27,13,SHOWS AO VIVO,95.32
2012-3-27,9,SPOTIFY,45.01
2021-3-9,3,YOUTUBE,81.02
2021-4-1,7,SHOWS AO VIVO,76.05
2015-7-21,7,SPOTIFY,69.01
2018-3-7,1,SPOTIFY,7.84
2016-2-25,10,SHOWS AO VIVO,44.97
2020-4-23,9,TV GLOBO,96.23
2010-6-16,12,SONORIZAÇÃO AMBIENTAL,95.93
2019-6-12,1,RÁDIOS AM/FM,79.3
2012-11-9,3,SPOTIFY,34.98
2012-8-25,12,SPOTIFY,17.37
2019-5-10,7,SHOWS AO VIVO,72.0
2014-10-23,9,SHOWS AO VIVO,51.67
2019-7-28,4,YOUTUBE,29.06
2013-7-1,7,SHOWS AO VIVO,6.81
2020-9-25,5,SPOTIFY,17.35
2020-7-24,13,SONORIZAÇÃO AMBIENTAL,45.25
2017-4-17,5,SPOTIFY,86.86
2017-5-15,6,SHOWS AO VIVO,82.58
2019-3-12,13,SHOWS AO VIVO,21.53
2015-5-14,9,SPOTIFY,78.67
2015-3-27,11,SONORIZAÇÃO AMBIENTAL,71.64
2010-9-9,4,TV GLOBO,69.39
2013-3-10,11,SPOTIFY,39.18
2011-10-6,1,SHOWS AO VIVO,74.89
2012-5-1,2,RÁDIOS AM/FM,91.39
2013-11-15,9,SPOTIFY,9.06
2012-2-13,10,SHOWS AO VIVO,10.67
2016-4-20,8,SHOWS AO VIVO,56.26
2021-3-24,10,YOUTUBE,57.9
2014-5-11,4,SPOTIFY,37.09
2012-8-3,1,SHOWS AO VIVO,25.1
2014-8-8,12,SONORIZAÇÃO AMBIENTAL,35.27
2016-5-4,13,YOUTUBE,49.49
2010-3-25,2,SHOWS AO VIVO,99.76
2020-3-1,4,SONORIZAÇÃO AMBIENTAL,25.88
2011-11-18,7,RÁDIOS AM/FM,92.23
2013-9-17,6,SPOTIFY,18.08
2013-8-12,10,SHOWS AO VIVO,29.57
2020-8-6,10,SPOTIFY,65.35
2014-6-12,6,SONORIZAÇÃO AMBIENTAL,61.51
2011-12-18,10,YOUTUBE,85.7
2014-7-6,12,SPOTIFY,35.49
2016-2-18,10,SONORIZAÇÃO AMBIENTAL,88.25
2021-11-16,7,TV GLOBO,88.59
2015-4-21,2,YOUTUBE,38.76
2011-8-17,9,SPOTIFY,55.56
2015-2-27,10,RÁDIOS AM/FM,79.25
2018-12-4,10,YOUTUBE,34.24
2016-12-5,10,SPOTIFY,89.99
2017-1-18,7,SPOTIFY,58.82
2012-8-6,11,SPOTIFY,94.96
2011-8-22,13,SHOWS AO VIVO,21.69
2016-1-18,6,RÁDIOS AM/FM,87.24
2017-5-18,9,SPOTIFY,97.17
2011-6-24,5,SPOTIFY,85.5
2013-5-16,8,RÁDIOS AM/FM,52.28
2015-1-4,7,SPOTIFY,17.28
2020-3-23,9,SPOTIFY,83.25
2019-9-24,9,SPOTIFY,14.5
2012-10-21,5,SPOTIFY,77.18
2012-9-22,2,YOUTUBE,96.43
2014-6-6,11,YOUTUBE,1.03
2011-5-25,1,SPOTIFY,51.1
2020-2-15,6,SHOWS AO VIVO,23.0
2015-7-23,8,SHOWS AO VIVO,94.42
2019-7-17,9,SPOTIFY,79.37
2019-1-19,8,SHOWS AO VIVO,63.08
2021-6-25,10,RÁDIOS AM/FM,27.57
2016-7-19,3,RÁDIOS AM/FM,55.45
2013-5-8,3,YOUTUBE,18.72
2013-2-26,9,SHOWS AO VIVO,31.67
2012-8-4,2,YOUTUBE,10.5
2019-7-7,3,SONORIZAÇÃO AMBIENTAL,54.96
2019-5-27,12,SPOTIFY,59.51
2017-3-16,5,SPOTIFY,83.28
2013-10-1,2,SPOTIFY,82.42
2017-1-25,12,SONORIZAÇÃO AMBIENTAL,81.22
2019-4-26,1,YOUTUBE,1.58
2020-11-26,12,YOUTUBE,38.03
2017-6-3,2,SPOTIFY,36.56
2020-3-3,10,SHOWS AO VIVO,15.26
2014-8-22,5,SPOTIFY,8.94
2019-1-24,10,SPOTIFY,71.66
2021-6-8,3,SPOTIFY,96.59
2014-11-4,2,YOUTUBE,94.27
2012-3-25,13,SPOTIFY,88.21
2016-3-18,3,RÁDIOS AM/FM,84.37
2012-3-11,8,RÁDIOS AM/FM,3.24
2021-10-10,2,SPOTIFY,76.33
2016-2-26,1,YOUTUBE,6.74
2013-1-22,1,YOUTUBE,45.76
2019-5-21,3,TV GLOBO,4.67
2017-8-10,1,SPOTIFY,55.11
2015-2-21,2,YOUTUBE,32.98
2014-7-26,12,SONORIZAÇÃO AMBIENTAL,91.85
2010-6-14,3,SPOTIFY,80.97
2014-4-1,5,RÁDIOS AM/FM,24.65
2017-8-16,13,SPOTIFY,43.67
2012-2-26,2,SPOTIFY,52.4
2019-11-11,3,SHOWS AO VIVO,71.44
2021-12-18,4,RÁDIOS AM/FM,36.79
2018-9-5,12,SHOWS AO VIVO,19.32
2021-1-28,10,SHOWS AO VIVO,84.87
2011-4-25,1,RÁDIOS AM/FM,54.84
2019-10-20,8,SPOTIFY,60.47
2011-9-16,12,YOUTUBE,49.02
2019-4-2,9,SPOTIFY,40.71
2012-9-6,1,RÁDIOS AM/FM,16.02
2016-4-26,13,RÁDIOS AM/FM,6.68
2020-2-1,9,YOUTUBE,69.61
2010-6-12,2,SPOTIFY,84.71
2018-5-2,8,RÁDIOS AM/FM,94.06
2012-5-14,8,SHOWS AO VIVO,88.57
2017-1-28,9,SHOWS AO VIVO,88.93
2020-7-23,8,RÁDIOS AM/FM,64.63
2013-11-1,2,TV GLOBO,47.42
2021-5-2,3,RÁDIOS AM/FM,30.06
2013-5-20,10,RÁDIOS AM/FM,15.05
2021-5-27,3,SPOTIFY,28.11
2019-7-6,9,YOUTUBE,14.04
2012-7-22,7,SPOTIFY,29.68
2016-3-23,10,TV GLOBO,88.73
2020-9-18,2,SHOWS AO VIVO,44.75
2013-8-26,2,YOUTUBE,1.35
2013-11-26,10,RÁDIOS AM/FM,81.8
2018-10-15,5,TV GLOBO,77.0
2012-7-26,10,SPOTIFY,30.72
2013-10-5,10,SHOWS AO VIVO,9.26
2011-11-18,2,RÁDIOS AM/FM,12.85
2014-10-18,11,SPOTIFY,59.0
2014-7-11,12,SONORIZAÇÃO AMBIENTAL,66.03
2010-2-4,10,SPOTIFY,59.97
2021-6-2,13,RÁDIOS AM/FM,96.16
2018-8-16,12,SPOTIFY,22.75
2014-10-15,3,SPOTIFY,17.42
2021-9-20,11,SPOTIFY,17.56
2021-2-2,5,SPOTIFY,42.05
2021-11-27,3,SPOTIFY,36.07
2014-9-16,4,SPOTIFY,32.47
2019-6-20,7,SPOTIFY,59.76
2019-8-17,13,SHOWS AO VIVO,80.9
2016-7-3,5,TV GLOBO,65.66
2012-11-12,13,SHOWS AO VIVO,58.56
2011-7-14,11,SPOTIFY,93.64
2014-11-9,8,SHOWS AO VIVO,79.91
2020-10-7,2,SPOTIFY,70.69
2017-8-23,11,SPOTIFY,66.34
2015-7-8,10,RÁDIOS AM/FM,58.85
2013-1-4,7,SHOWS AO VIVO,52.63
2017-11-9,1,SHOWS AO VIVO,94.52
2017-8-12,6,SPOTIFY,52.21
2020-1-4,5,SPOTIFY,70.6
2017-8-12,2,YOUTUBE,58.01
2017-3-9,8,SHOWS AO VIVO,15.64
2017-10-14,4,SONORIZAÇÃO AMBIENTAL,49.24
2021-10-23,6,SPOTIFY,97.36
2019-7-7,1,SPOTIFY,34.19
2012-1-17,7,SPOTIFY,6.23
2010-5-6,12,RÁDIOS AM/FM,42.38
2018-12-24,9,TV GLOBO,43.69
2017-12-24,5,SHOWS AO VIVO,8.84
2015-11-22,5,YOUTUBE,53.31
2021-1-17,13,RÁDIOS AM/FM,86.11
2020-1-23,5,YOUTUBE,8.24
2021-3-13,11,SPOTIFY,65.26
2011-2-7,10,SPOTIFY,44.58
2014-6-17,1,SHOWS AO VIVO,34.9
2010-4-25,5,SHOWS AO VIVO,50.28
2020-3-12,12,SPOTIFY,66.57
2020-2-13,2,SHOWS AO VIVO,7.11
2012-5-8,7,TV GLOBO,76.0
2010-11-6,3,SPOTIFY,24.12
2021-2-26,1,SPOTIFY,36.66
2018-5-27,2,SHOWS AO VIVO,95.71
2020-11-2,6,SHOWS AO VIVO,97.7
2020-1-4,1,SPOTIFY,85.69
2017-6-2,13,SPOTIFY,19.15
2015-12-17,8,SPOTIFY,26.85
2019-6-14,9,YOUTUBE,32.61
2018-5-9,12,RÁDIOS AM/FM,69.4
2020-2-13,7,YOUTUBE,82.47
2010-7-28,6,SPOTIFY,22.92
2010-4-7,5,SHOWS AO VIVO,47.22
2016-4-17,11,SONORIZAÇÃO AMBIENTAL,45.62
2011-2-5,7,RÁDIOS AM/FM,59.34
2020-7-18,12,SHOWS AO VIVO,12.82
2017-11-24,6,SPOTIFY,6.83
2020-3-3,4,SPOTIFY,34.85
2012-6-28,9,RÁDIOS AM/FM,80.87
2013-7-9,3,TV GLOBO,69.19
2017-3-6,7,RÁDIOS AM/FM,23.12
2021-4-15,12,SPOTIFY,59.36
2020-8-19,12,SHOWS AO VIVO,71.3
2021-12-10,4,SPOTIFY,93.06
2017-9-20,8,SHOWS AO VIVO,52.5
2012-4-16,7,SPOTIFY,44.42
2020-3-10,7,TV GLOBO,20.65
2016-2-18,4,SHOWS AO VIVO,37.81
2017-4-21,6,SONORIZAÇÃO AMBIENTAL,15.41
2010-3-8,11,SHOWS AO VIVO,37.21
2016-2-17,5,RÁDIOS AM/FM,30.45
2013-3-20,6,TV GLOBO,97.51
2016-5-4,9,YOUTUBE,2.52
2017-8-27,7,YOUTUBE,90.33
2021-4-8,11,SHOWS AO VIVO,20.04
2011-5-6,6,SPOTIFY,25.85
2012-6-21,11,SPOTIFY,92.46
2015-7-27,1,RÁDIOS AM/FM,40.51
2011-12-22,3,YOUTUBE,38.67
2020-3-16,4,SHOWS AO VIVO,61.73
2019-7-24,10,SHOWS AO VIVO,69.14
2014-6-14,11,SPOTIFY,27.31
2015-9-28,11,YOUTUBE,3.25
2015-7-27,12,SPOTIFY,93.29
2010-3-10,12,SHOWS AO VIVO,20.45
2010-3-20,11,SPOTIFY,32.42
2016-8-16,9,YOUTUBE,55.48
2020-11-15,11,RÁDIOS AM/FM,93.17
2016-12-8,11,SHOWS AO VIVO,94.66
2012-5-28,8,TV GLOBO,81.63
2017-1-15,7,SPOTIFY,99.57
2013-2-10,8,SONORIZAÇÃO AMBIENTAL,5.98
2013-4-27,3,SPOTIFY,95.52
2018-1-26,11,SHOWS AO VIVO,79.42
2013-3-18,3,SPOTIFY,49.38
2010-10-11,10,TV GLOBO,39.12
2011-4-21,9,SHOWS AO VIVO,67.92
2013-6-15,9,RÁDIOS AM/FM,48.54
2019-1-9,12,SHOWS AO VIVO,25.96
2013-6-17,3,SPOTIFY,68.14
2014-11-5,9,SPOTIFY,24.17
2010-3-17,13,YOUTUBE,35.58
2013-7-19,11,SPOTIFY,20.28
2012-7-22,6,SPOTIFY,64.39
2010-3-27,9,SPOTIFY,37.94
2019-7-21,10,SHOWS AO VIVO,57.6
2019-11-14,2,SPOTIFY,91.71
2015-7-22,4,TV GLOBO,92.9
2018-12-10,6,RÁDIOS AM/FM,41.04
2013-11-10,3,TV GLOBO,7.23
2021-6-15,8,YOUTUBE,41.82
2014-5-26,2,SPOTIFY,28.09
2011-12-12,8,SPOTIFY,6.76
2020-11-13,11,SPOTIFY,20.12
2014-10-19,1,SHOWS AO VIVO,56.1
2021-6-14,1,RÁDIOS AM/FM,34.97
2017-5-11,8,RÁDIOS AM/FM,46.94
2013-10-17,5,SHOWS AO VIVO,23.59
2015-8-2,7,RÁDIOS AM/FM,91.36
2019-7-3,3,SONORIZAÇÃO AMBIENTAL,60.72
2012-7-6,4,SPOTIFY,2.73
2017-9-23,4,SHOWS AO VIVO,95.86
2015-4-1,10,SHOWS AO VIVO,7.8
2012-4-18,3,SPOTIFY,13.7
2014-7-5,12,RÁDIOS AM/FM,32.73
2019-6-5,1,SPOTIFY,31.88
2015-1-5,9,SPOTIFY,85.89
2021-6-15,5,RÁDIOS AM/FM,30.1
2017-8-5,12,SHOWS AO VIVO,93.79
2020-1-9,1,RÁDIOS AM/FM,15.54
2016-2-21,6,TV GLOBO,64.93
2021-4-22,12,RÁDIOS AM/FM,21.92
2016-7-5,13,SPOTIFY,96.59
2012-3-21,13,SPOTIFY,92.77
2015-7-25,3,SHOWS AO VIVO,42.14
2011-12-12,8,YOUTUBE,76.99
2019-11-18,10,SPOTIFY,30.36
2017-6-13,11,RÁDIOS AM/FM,83.34
2015-2-7,4,RÁDIOS AM/FM,32.8
2012-7-28,6,YOUTUBE,10.57
2013-10-2,8,SPOTIFY,32.32
2012-8-22,10,SPOTIFY,24.78
2012-12-4,3,SHOWS AO VIVO,62.74
2021-3-3,7,TV GLOBO,44.93
2011-12-21,10,SPOTIFY,30.9
2011-5-14,11,SHOWS AO VIVO,17.51
2015-5-8,13,YOUTUBE,98.27
2010-3-2,3,YOUTUBE,30.64
2018-9-21,2,YOUTUBE,12.83
2010-6-21,7,YOUTUBE,42.57
2021-6-16,6,SHOWS AO VIVO,16.53
2014-3-27,4,TV GLOBO,36.42
2018-11-9,10,SONORIZAÇÃO AMBIENTAL,73.23
2011-1-21,13,TV GLOBO,12.77
2014-4-19,3,RÁDIOS AM/FM,69.07
2020-6-2,9,RÁDIOS AM/FM,43.68
2021-11-10,8,TV GLOBO,61.88
2013-12-15,13,SPOTIFY,22.5
2010-1-6,1,SPOTIFY,28.64
2013-4-3,12,YOUTUBE,95.85
2011-6-16,5,SHOWS AO VIVO,39.73
2015-8-1,8,SPOTIFY,4.51
2017-8-28,10,RÁDIOS AM/FM,3.77
2010-2-15,8,SONORIZAÇÃO AMBIENTAL,26.78
2019-2-6,13,YOUTUBE,99.22
2016-7-7,7,YOUTUBE,47.57
2014-10-8,4,SPOTIFY,38.04
2015-1-16,4,RÁDIOS AM/FM,5.43
2015-7-6,10,YOUTUBE,27.11
2021-3-9,2,TV GLOBO,4.51
2016-7-14,11,RÁDIOS AM/FM,58.47
2012-7-19,9,SPOTIFY,5.16
2019-9-2,4,YOUTUBE,64.21
2021-8-21,6,RÁDIOS AM/FM,66.2
2012-12-14,11,RÁDIOS AM/FM,95.5
2014-8-13,2,SHOWS AO VIVO,55.22
2021-7-23,10,YOUTUBE,64.01
2017-5-26,13,TV GLOBO,0.28
2020-11-5,12,SHOWS AO VIVO,12.23
2015-4-6,2,YOUTUBE,65.53
2013-1-24,8,SPOTIFY,22.38
2021-1-3,1,SPOTIFY,84.21
2017-2-9,8,YOUTUBE,75.26
2011-7-10,10,TV GLOBO,89.36
2013-6-7,2,SHOWS AO VIVO,93.94
2018-3-8,6,TV GLOBO,84.19
2017-5-14,8,SONORIZAÇÃO AMBIENTAL,13.47
2020-5-22,1,SHOWS AO VIVO,3.24
