data,cod_artista,fonte,valor_rendimento
2021-7-5,1,SHOWS AO VIVO,5.21
2018-8-3,2,SHOWS AO VIVO,78.81
2019-9-1,4,SPOTIFY,2.8
2020-12-1,7,SHOWS AO VIVO,19.81
2011-12-25,3,RÁDIOS AM/FM,77.79
2020-7-25,5,SPOTIFY,66.18
2016-9-8,5,SHOWS AO VIVO,10.59
2013-1-21,7,SPOTIFY,18.26
2016-11-7,7,YOUTUBE,78.64
2020-12-25,1,YOUTUBE,6.86
2020-1-9,2,SPOTIFY,40.01
2017-8-9,6,YOUTUBE,11.27
2021-7-21,13,YOUTUBE,74.04
2020-6-14,9,SHOWS AO VIVO,3.83
2017-11-6,6,SHOWS AO VIVO,30.3
2018-10-10,3,YOUTUBE,0.51
2017-10-2,2,RÁDIOS AM/FM,86.66
2019-5-24,4,SHOWS AO VIVO,2.28
2018-2-18,9,SPOTIFY,23.45
2017-9-20,8,SHOWS AO VIVO,72.54
2014-5-19,2,SPOTIFY,9.72
2016-12-8,7,SPOTIFY,49.79
2018-8-11,8,SPOTIFY,12.74
2013-1-23,1,YOUTUBE,61.2
2018-8-18,3,SPOTIFY,23.8
2016-1-10,13,SONORIZAÇÃO AMBIENTAL,24.0
2016-5-27,4,RÁDIOS AM/FM,92.77
2013-5-7,5,SPOTIFY,60.8
2019-9-9,9,SPOTIFY,10.76
2019-4-1,3,SHOWS AO VIVO,68.51
2017-7-22,1,SPOTIFY,72.35
2018-2-19,1,YOUTUBE,80.01
2017-1-26,4,SHOWS AO VIVO,63.19
2011-4-4,5,SHOWS AO VIVO,86.86
2013-7-6,3,SPOTIFY,27.24
2017-4-25,8,SPOTIFY,73.21
2021-3-24,5,RÁDIOS AM/FM,99.87
2018-6-8,3,SONORIZAÇÃO AMBIENTAL,72.78
2017-3-6,5,RÁDIOS AM/FM,35.72
2018-11-5,1,SHOWS AO VIVO,47.53
2015-6-9,10,SPOTIFY,92.65
2018-8-11,9,SPOTIFY,20.13
2015-6-20,13,SHOWS AO VIVO,76.63
2014-7-23,2,SPOTIFY,56.13
2015-9-23,3,RÁDIOS AM/FM,47.83
2012-5-9,6,SHOWS AO VIVO,60.64
2011-3-14,11,SHOWS AO VIVO,85.4
2012-4-12,9,SPOTIFY,3.3
2021-8-11,5,RÁDIOS AM/FM,53.79
2015-9-26,13,SPOTIFY,10.76
2014-12-13,10,SPOTIFY,0.23
2017-6-15,8,SHOWS AO VIVO,27.64
2018-8-28,2,SPOTIFY,71.28
2015-9-7,11,SPOTIFY,7.13
2014-1-27,4,YOUTUBE,36.75
2014-6-9,11,TV GLOBO,37.9
2013-7-2,9,SPOTIFY,61.84
2016-12-25,11,SPOTIFY,36.49
2014-4-27,13,RÁDIOS AM/FM,55.53
2020-11-28,2,SHOWS AO VIVO,99.99
2012-4-12,5,RÁDIOS AM/FM,37.35
2015-3-6,5,YOUTUBE,3.92
2018-1-22,5,TV GLOBO,59.56
2010-7-21,1,RÁDIOS AM/FM,24.79
2018-10-21,13,SHOWS AO VIVO,57.41
2020-2-7,4,SPOTIFY,71.84
2010-1-21,11,SPOTIFY,12.67
2016-6-24,13,SONORIZAÇÃO AMBIENTAL,29.23
2011-10-11,6,TV GLOBO,25.54
2014-12-24,4,SHOWS AO VIVO,88.82
2015-12-15,13,TV GLOBO,57.02
2019-1-14,7,SPOTIFY,24.87
2010-3-12,4,RÁDIOS AM/FM,88.45
2021-1-16,7,SPOTIFY,23.99
2020-6-15,11,SPOTIFY,33.78
2010-2-9,1,SONORIZAÇÃO AMBIENTAL,78.43
2013-2-28,3,SPOTIFY,19.86
2020-4-28,13,RÁDIOS AM/FM,74.94
2014-2-19,13,YOUTUBE,50.9
2015-9-16,4,TV GLOBO,5.91
2010-4-10,6,SHOWS AO VIVO,61.53
2016-7-12,3,SPOTIFY,15.8
2021-9-24,2,SPOTIFY,47.09
2015-10-16,10,SHOWS AO VIVO,37.28
2019-7-23,2,SHOWS AO VIVO,43.01
2014-3-27,2,RÁDIOS AM/FM,34.96
2018-2-15,12,YOUTUBE,63.56
2018-3-18,9,SHOWS AO VIVO,70.75
2018-6-26,10,RÁDIOS AM/FM,28.51
2019-5-19,1,RÁDIOS AM/FM,28.7
2018-7-1,6,SHOWS AO VIVO,5.73
2021-11-20,10,SONORIZAÇÃO AMBIENTAL,98.36
2017-2-5,3,SPOTIFY,23.36
2012-6-15,8,SPOTIFY,15.25
2015-1-7,9,SPOTIFY,49.8
2012-2-25,3,SHOWS AO VIVO,2.49
2018-3-24,1,SPOTIFY,85.66
2012-4-6,8,SONORIZAÇÃO AMBIENTAL,34.05
2014-9-13,10,SONORIZAÇÃO AMBIENTAL,19.53
2012-10-11,11,YOUTUBE,40.55
2012-2-25,12,RÁDIOS AM/FM,56.43
2013-5-4,6,YOUTUBE,54.23
2017-11-20,13,SPOTIFY,4.84
2013-6-12,13,RÁDIOS AM/FM,21.77
2015-9-27,5,YOUTUBE,12.82
2014-7-2,7,SONORIZAÇÃO AMBIENTAL,61.92
2013-4-10,3,SPOTIFY,12.42
2010-9-8,6,RÁDIOS AM/FM,51.39
2014-12-25,9,SHOWS AO VIVO,52.57
2011-4-26,10,RÁDIOS AM/FM,26.66
2014-12-7,11,SONORIZAÇÃO AMBIENTAL,28.15
2017-7-13,9,SHOWS AO VIVO,87.38
2020-7-27,10,SPOTIFY,58.87
2016-3-13,12,SPOTIFY,19.34
2019-7-8,3,SPOTIFY,71.28
2011-10-16,6,YOUTUBE,23.24
2021-2-11,9,SHOWS AO VIVO,39.06
2013-2-2,9,SHOWS AO VIVO,91.4
2014-11-23,9,SHOWS AO VIVO,33.05
2018-5-15,6,SPOTIFY,80.17
2016-12-19,4,SPOTIFY,43.51
2014-3-10,6,SPOTIFY,54.84
2015-3-26,1,SPOTIFY,95.42
2015-12-10,10,SPOTIFY,62.17
2015-10-24,4,RÁDIOS AM/FM,62.69
2012-5-13,8,RÁDIOS AM/FM,70.21
2015-2-24,1,TV GLOBO,49.61
2020-4-7,1,YOUTUBE,10.51
2012-12-7,12,RÁDIOS AM/FM,38.31
2018-4-19,3,RÁDIOS AM/FM,48.46
2011-3-9,12,SHOWS AO VIVO,44.2
2018-9-15,2,SHOWS AO VIVO,39.63
2012-4-18,13,SHOWS AO VIVO,41.8
2012-7-11,2,SONORIZAÇÃO AMBIENTAL,93.37
2021-4-15,8,YOUTUBE,96.69
2010-9-21,2,YOUTUBE,27.51
2015-1-13,6,SPOTIFY,10.43
2015-11-8,1,SPOTIFY,15.01
2011-7-19,13,SPOTIFY,46.55
2015-2-7,5,SPOTIFY,32.88
2018-8-23,8,SPOTIFY,27.59
2011-8-4,8,RÁDIOS AM/FM,18.3
2018-6-8,12,YOUTUBE,81.71
2015-5-9,8,RÁDIOS AM/FM,2.23
2016-5-15,5,YOUTUBE,11.11
2017-5-24,3,SPOTIFY,97.4
2020-1-18,9,SPOTIFY,66.88
2015-3-4,1,SPOTIFY,56.39
2014-5-1,6,SPOTIFY,14.58
2018-8-15,8,SHOWS AO VIVO,71.28
2020-4-27,9,SPOTIFY,45.89
2016-11-9,9,TV GLOBO,30.54
2021-7-28,6,TV GLOBO,26.44
2015-11-24,10,SPOTIFY,11.37
2016-6-5,6,YOUTUBE,30.72
2013-2-6,11,SPOTIFY,98.53
2015-9-13,7,SHOWS AO VIVO,45.86
2015-1-24,4,SPOTIFY,5.37
2020-11-27,5,YOUTUBE,57.63
2020-5-11,9,SHOWS AO VIVO,93.76
2011-9-28,12,RÁDIOS AM/FM,61.94
2017-3-6,3,RÁDIOS AM/FM,5.01
2012-3-19,10,RÁDIOS AM/FM,43.98
2018-6-22,4,SPOTIFY,79.43
2021-2-4,3,SPOTIFY,74.96
2013-8-7,9,SHOWS AO VIVO,50.89
2012-3-16,5,YOUTUBE,12.17
2011-8-11,11,YOUTUBE,29.85
2011-11-21,9,SPOTIFY,45.64
2021-4-22,3,YOUTUBE,54.22
2017-8-10,8,SPOTIFY,32.24
2018-12-20,13,SPOTIFY,34.44
2014-4-24,12,RÁDIOS AM/FM,87.59
2011-3-27,3,SHOWS AO VIVO,22.0
2020-9-19,12,YOUTUBE,73.56
2020-3-22,1,SONORIZAÇÃO AMBIENTAL,98.15
2017-3-19,3,RÁDIOS AM/FM,5.9
2019-3-18,9,TV GLOBO,44.32
2015-12-6,11,SHOWS AO VIVO,37.29
2017-12-13,7,SHOWS AO VIVO,88.72
2011-11-22,5,SPOTIFY,99.44
2020-2-21,5,TV GLOBO,62.8
2015-3-20,2,RÁDIOS AM/FM,25.28
2010-9-4,10,SHOWS AO VIVO,76.81
2021-9-25,8,SPOTIFY,75.94
2010-3-13,7,RÁDIOS AM/FM,4.24
2012-6-10,12,YOUTUBE,86.92
2010-1-8,9,SPOTIFY,71.54
2018-2-18,11,SPOTIFY,68.91
2011-11-26,7,TV GLOBO,2.76
2021-12-28,7,SHOWS AO VIVO,76.57
2021-9-9,13,YOUTUBE,73.58
2021-4-6,7,SPOTIFY,16.72
2013-3-19,12,SHOWS AO VIVO,67.86
2012-7-23,6,RÁDIOS AM/FM,30.47
2017-9-24,10,SHOWS AO VIVO,88.64
2019-3-13,7,SPOTIFY,32.83
2010-1-14,3,SHOWS AO VIVO,39.19
2020-1-7,4,TV GLOBO,35.17
2011-3-1,4,YOUTUBE,72.17
2013-10-23,9,SHOWS AO VIVO,66.19
2013-7-7,4,SHOWS AO VIVO,3.56
2014-11-28,8,SPOTIFY,22.34
2017-4-22,2,RÁDIOS AM/FM,68.44
2018-6-1,4,YOUTUBE,2.24
2020-7-27,7,SHOWS AO VIVO,12.98
2010-4-15,10,SPOTIFY,12.46
2019-6-15,6,SPOTIFY,69.74
2019-5-15,3,SHOWS AO VIVO,76.86
2021-3-18,7,SPOTIFY,89.6
2011-1-2,4,SPOTIFY,40.27
2019-6-2,13,SHOWS AO VIVO,58.39
2021-8-8,9,YOUTUBE,80.85
2019-7-18,13,RÁDIOS AM/FM,58.41
2013-5-22,8,SONORIZAÇÃO AMBIENTAL,95.03
2014-4-4,13,SPOTIFY,89.76
2021-3-2,6,SPOTIFY,9.04
2016-2-1,7,SHOWS AO VIVO,83.6
2012-8-1,11,SPOTIFY,80.4
2012-11-5,7,SHOWS AO VIVO,4.42
2017-5-14,7,SPOTIFY,25.55
2016-3-11,9,YOUTUBE,44.94
2012-1-21,11,YOUTUBE,96.65
2016-2-8,6,SHOWS AO VIVO,17.14
2018-6-18,1,YOUTUBE,83.97
2020-4-10,6,SPOTIFY,78.04
2018-9-22,4,SPOTIFY,68.92
2013-8-27,9,SHOWS AO VIVO,26.96
2012-7-1,5,SHOWS AO VIVO,21.97
2016-5-24,5,SHOWS AO VIVO,70.79
2010-5-18,11,SPOTIFY,29.86
2016-12-24,12,SPOTIFY,39.62
2018-4-12,4,SHOWS AO VIVO,32.48
2017-1-1,10,YOUTUBE,77.12
2019-5-7,3,SHOWS AO VIVO,77.38
2013-6-12,6,SHOWS AO VIVO,98.06
2015-8-6,1,RÁDIOS AM/FM,48.21
2021-8-26,3,TV GLOBO,99.69
2020-8-6,4,SPOTIFY,59.23
2014-11-9,3,RÁDIOS AM/FM,52.1
2014-10-7,11,RÁDIOS AM/FM,21.11
2012-5-6,13,SPOTIFY,86.49
2015-3-19,4,SPOTIFY,97.36
2014-11-15,2,SPOTIFY,6.06
2019-10-9,5,SPOTIFY,41.15
2020-8-1,5,SPOTIFY,53.26
2011-11-9,10,TV GLOBO,7.53
2019-12-5,9,YOUTUBE,83.48
2014-5-22,7,SPOTIFY,78.38
2018-4-21,9,YOUTUBE,33.57
2019-12-6,7,SPOTIFY,6.7
2020-4-28,8,TV GLOBO,86.87
2020-2-2,2,TV GLOBO,90.41
2014-11-8,13,SONORIZAÇÃO AMBIENTAL,67.11
2013-1-9,13,TV GLOBO,66.02
2014-3-18,7,SPOTIFY,35.6
2010-6-14,5,SHOWS AO VIVO,51.26
2020-11-7,1,RÁDIOS AM/FM,24.21
2012-6-24,13,TV GLOBO,94.03
2019-1-1,9,SHOWS AO VIVO,87.08
2017-3-2,9,SPOTIFY,71.42
2015-3-20,10,SPOTIFY,85.78
2015-9-11,1,SPOTIFY,34.03
2017-9-3,2,SPOTIFY,17.19
2021-12-27,8,SHOWS AO VIVO,43.94
2020-1-7,9,SPOTIFY,21.37
2021-4-4,2,SHOWS AO VIVO,94.36
2016-12-9,13,SPOTIFY,55.16
2010-11-11,3,SPOTIFY,38.49
2018-8-13,6,RÁDIOS AM/FM,41.63
2012-8-11,5,SPOTIFY,67.1
2012-4-22,3,SPOTIFY,4.06
2020-4-22,3,RÁDIOS AM/FM,1.43
2010-5-5,3,SPOTIFY,5.14
2011-7-16,10,SHOWS AO VIVO,57.1
2016-3-9,1,YOUTUBE,38.65
2018-1-28,10,TV GLOBO,33.1
2013-4-4,1,TV GLOBO,59.11
2013-9-18,11,SPOTIFY,72.87
2018-11-12,6,TV GLOBO,32.74
2018-7-8,8,RÁDIOS AM/FM,20.22
2021-1-2,3,SHOWS AO VIVO,54.76
2014-11-24,13,SHOWS AO VIVO,80.84
2011-9-27,13,SONORIZAÇÃO AMBIENTAL,60.22
2014-7-10,12,RÁDIOS AM/FM,80.15
2014-12-21,2,SPOTIFY,73.9
2010-9-10,10,YOUTUBE,82.37
2020-3-24,4,SPOTIFY,79.47
2020-3-9,13,SHOWS AO VIVO,52.84
2010-12-12,8,RÁDIOS AM/FM,33.67
2016-8-4,11,SPOTIFY,16.45
2012-12-6,12,SPOTIFY,54.76
2018-10-12,10,YOUTUBE,46.78
2013-12-24,2,SPOTIFY,71.57
2014-4-28,5,RÁDIOS AM/FM,29.96
2012-3-13,10,SPOTIFY,86.35
2013-7-17,9,SPOTIFY,75.56
2018-5-21,10,YOUTUBE,89.52
2014-1-14,11,YOUTUBE,88.45
2017-2-12,7,RÁDIOS AM/FM,79.82
2017-5-7,6,SPOTIFY,54.04
2021-5-18,12,SHOWS AO VIVO,54.33
2021-8-11,4,SPOTIFY,55.25
2014-10-23,13,RÁDIOS AM/FM,41.7
2014-1-20,5,YOUTUBE,67.87
2015-12-17,13,YOUTUBE,47.67
2012-3-3,13,YOUTUBE,89.21
2011-11-5,6,SHOWS AO VIVO,39.78
2011-4-9,8,SPOTIFY,32.38
2016-8-8,13,TV GLOBO,44.87
2013-2-17,2,SPOTIFY,78.74
2021-3-24,1,YOUTUBE,87.34
2018-2-23,4,YOUTUBE,24.59
2018-12-7,11,SHOWS AO VIVO,62.03
2017-11-17,9,YOUTUBE,50.23
2013-4-3,7,SPOTIFY,93.0
2013-7-17,5,TV GLOBO,92.91
2010-7-22,12,YOUTUBE,19.32
2019-2-16,6,SHOWS AO VIVO,41.44
2016-10-22,7,TV GLOBO,3.4
2020-9-1,4,RÁDIOS AM/FM,78.87
2010-1-20,4,SONORIZAÇÃO AMBIENTAL,88.82
2016-5-19,1,SPOTIFY,74.88
2015-4-21,10,RÁDIOS AM/FM,91.12
2016-8-20,10,RÁDIOS AM/FM,46.76
2012-8-20,9,SPOTIFY,22.34
2015-2-7,2,RÁDIOS AM/FM,6.76
2016-8-27,2,SHOWS AO VIVO,66.95
2013-12-15,4,YOUTUBE,76.1
2018-7-12,8,SHOWS AO VIVO,61.2
2020-10-14,8,SHOWS AO VIVO,34.62
2016-3-1,10,SHOWS AO VIVO,58.15
2016-1-28,7,SHOWS AO VIVO,23.7
2014-11-3,12,SHOWS AO VIVO,38.62
2013-1-28,13,SHOWS AO VIVO,19.81
2011-1-25,1,SONORIZAÇÃO AMBIENTAL,1.43
2020-11-22,5,YOUTUBE,7.51
2015-9-18,5,TV GLOBO,4.34
2016-4-19,1,YOUTUBE,67.17
2018-9-15,7,RÁDIOS AM/FM,75.29
2020-1-14,13,SONORIZAÇÃO AMBIENTAL,50.51
2013-1-4,1,SHOWS AO VIVO,93.87
2012-5-22,12,SPOTIFY,93.37
2021-1-23,5,YOUTUBE,95.13
2016-11-10,7,SPOTIFY,42.79
2015-4-27,7,SHOWS AO VIVO,56.8
2012-11-3,13,SHOWS AO VIVO,26.6
2012-10-7,9,YOUTUBE,87.38
2016-5-17,9,SHOWS AO VIVO,45.57
2014-8-25,12,TV GLOBO,87.3
2015-11-27,2,SPOTIFY,84.5
2012-4-19,7,YOUTUBE,37.74
2012-5-21,1,SHOWS AO VIVO,85.04
2020-9-10,6,SONORIZAÇÃO AMBIENTAL,53.31
2018-6-23,13,SONORIZAÇÃO AMBIENTAL,10.9
2017-3-4,2,SPOTIFY,52.09
2019-4-12,7,TV GLOBO,67.32
2011-9-22,6,SPOTIFY,57.5
2012-9-20,6,SPOTIFY,14.75
2017-8-28,12,RÁDIOS AM/FM,23.61
2015-3-22,3,SPOTIFY,85.31
2020-10-1,8,YOUTUBE,48.87
2010-12-7,8,SHOWS AO VIVO,3.53
2021-11-24,6,SHOWS AO VIVO,3.92
2021-7-28,9,SPOTIFY,38.3
2015-3-19,12,RÁDIOS AM/FM,70.88
2015-10-10,11,TV GLOBO,64.18
2014-4-8,5,SHOWS AO VIVO,86.74
2021-3-20,6,SPOTIFY,39.74
2010-4-20,4,SPOTIFY,1.03
2012-9-4,10,TV GLOBO,80.33
2021-11-5,4,SHOWS AO VIVO,71.9
2016-1-4,1,SPOTIFY,96.59
2010-5-25,13,SHOWS AO VIVO,6.74
2016-7-25,9,TV GLOBO,16.68
2017-4-19,1,SHOWS AO VIVO,26.44
2010-6-6,2,SHOWS AO VIVO,83.92
2011-10-12,10,SHOWS AO VIVO,83.66
2012-2-23,3,YOUTUBE,66.5
2014-6-12,10,TV GLOBO,78.49
2014-5-6,9,TV GLOBO,80.79
2016-9-28,5,SPOTIFY,45.45
2011-5-18,10,TV GLOBO,9.12
2012-10-12,1,RÁDIOS AM/FM,62.64
2011-6-12,8,TV GLOBO,93.1
2018-2-13,10,SHOWS AO VIVO,4.47
2015-5-19,2,SPOTIFY,36.94
2021-7-10,3,SHOWS AO VIVO,5.59
2010-4-10,6,SHOWS AO VIVO,90.57
2021-8-22,4,SPOTIFY,21.05
2013-7-27,1,SHOWS AO VIVO,28.53
2021-11-22,7,SONORIZAÇÃO AMBIENTAL,97.15
2012-9-16,5,TV GLOBO,19.68
2011-1-27,6,SHOWS AO VIVO,22.22
2015-9-10,13,SHOWS AO VIVO,82.35
2010-1-4,8,YOUTUBE,51.79
2012-4-6,10,SHOWS AO VIVO,13.31
2010-10-27,5,RÁDIOS AM/FM,42.4
2013-7-14,5,YOUTUBE,8.73
2021-6-6,13,SPOTIFY,5.31
2020-3-25,8,TV GLOBO,65.8
2018-6-9,5,SHOWS AO VIVO,96.98
2016-4-1,2,SPOTIFY,69.35
2012-4-20,11,RÁDIOS AM/FM,26.67
